id,tara,ara,siz,sex,tsq1,sq1,,Q2,Q3,Q4,q4_1,q4_2,q4_3,q4_4,Q5_1,Q5_5,Q5_2,Q5_3,Q5_9,Q5_6,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,q10,q11,Q11,q13,Q12,aer,Q13,q17,Q14,Q15,q20_1,q20_2,q20_3,q20_4,q20_5,q20_6,q21_1,q21_2,q21_3,q21_4,q22_1,q22_2,q22_3,q22_4,q22_5,q22_6,q23,q24,q25,q26,q27,Q18,q29,q30_1,q30_2,q30_3,q30_4,q30_5,q30_6,q30_7,q31_1,q31_2,q31_3,q31_4,q31_5,q32,Q19_1,Q19_2,Q19_3,Q19_4,Q20,q35_1,q35_2,q35_3,q35_4,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,q42_1,q42_2,q42_3,q42_4,q43,q44_1,q44_2,q44_3,q44_4,q44_5,q44_6,q45_1,q45_2,q45_3,q45_4,q45_5,q45_6,q45_7,q45_8,q46,q47,q48,q49,q50,Q27,q52,q53,q54_1,q54_2,q54_3,td1,d1,d2,td3,d3,td4,td5,d5,d6,d7,d8,d9,wt
46,1,1,1,2,1,23,1992 ,3,3,3,2,2,2,1,2,2,3,3,2,2,5,2,3,2,2,2,2,4,4,3,3,1,2,2,3,2,4,2,2,4,3,3,4,4,4,2,2,2,2,2,1,1,1,2,1,1,2,5,2,2,2,3,4,2,2,1,2,2,3,1,3,3,3,3,3,4,4,4,3,2,2,3,3,2,1,4,1,1,2,3,3,1,2,4,3,3,3,3,3,1,2,2,2,4,5,5,5,5,5,2,1,3,2,2,3,2,2,1,3,2,6,3,4,2,4,3,2,1,3,6,10,1,3,4,2,3,8,4,5,2,1,1.22
47,1,1,1,2,1,19,1996 ,1,1,5,2,2,2,1,1,1,1,3,2,2,2,3,2,3,2,1,4,4,3,3,2,1,3,2,3,3,5,1,2,1,1,2,2,1,2,2,2,1,2,1,1,1,3,3,1,2,5,4,3,2,2,1,3,2,2,2,1,4,3,2,2,1,1,2,3,4,4,4,2,1,3,2,3,2,1,4,3,1,1,1,1,1,3,1,2,3,3,3,3,3,3,3,3,4,1,1,3,3,3,3,3,3,2,2,3,2,2,2,2,1,4,3,3,2,4,3,2,3,2,6,10,1,3,4,2,4,10,3,4,2,1,1.22
48,1,1,1,2,1,24,1991 ,3,2,3,2,2,1,1,2,2,1,2,2,2,1,2,2,2,3,2,3,3,3,2,2,2,2,3,2,2,2,2,2,3,1,1,1,4,4,2,2,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,3,2,4,4,3,4,2,2,3,2,3,2,4,3,4,4,2,2,1,2,2,2,1,1,2,3,3,3,3,2,2,2,3,3,3,3,2,2,1,2,2,2,4,4,1,1,1,2,1,1,2,1,2,1,2,3,2,7,2,2,3,4,3,2,2,2,6,10,1,3,4,1,4,12,3,3,3,1,1.22
49,1,1,1,2,1,20,1995 ,1,1,6,3,3,2,2,3,2,2,4,2,2,3,4,4,5,5,3,3,4,4,3,2,4,3,4,4,3,3,3,2,4,4,3,3,3,3,2,2,2,2,1,1,2,2,2,1,1,1,2,4,3,2,3,2,2,2,3,2,1,2,1,2,3,3,3,2,4,4,4,4,2,3,3,4,3,1,3,1,1,2,3,3,1,2,3,3,4,4,4,4,1,1,3,3,4,5,5,5,4,5,2,3,3,3,2,3,3,3,2,2,2,8,2,4,3,4,4,2,3,3,6,10,1,3,4,99,4,10,3,3,2,14,1.22
50,1,1,1,2,1,29,1986 ,3,2,5,4,4,2,1,2,1,1,3,1,1,1,4,4,5,4,3,4,5,5,2,1,1,4,1,2,2,4,4,2,4,3,3,3,4,4,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,3,3,2,2,2,3,2,2,3,1,1,1,3,1,3,4,4,4,4,1,3,2,4,2,4,3,1,1,1,2,1,1,3,3,4,4,3,4,3,1,1,3,2,1,5,5,5,4,5,2,1,1,2,1,2,1,2,1,3,3,1,2,2,3,4,4,1,2,2,5,9,2,3,4,98,4,9,3,2,2,2,1.22
51,1,1,1,2,1,22,1993 ,4,3,4,2,2,3,3,2,2,1,3,2,3,3,2,3,3,2,4,4,2,2,2,2,2,3,4,3,4,3,3,2,4,3,3,4,4,3,2,2,2,2,2,2,1,2,2,1,3,3,4,2,2,3,2,2,2,4,4,2,2,3,2,2,4,4,4,3,2,2,2,2,2,3,1,4,3,1,3,1,1,3,2,2,1,3,4,3,2,2,3,2,2,2,3,2,4,3,3,3,1,1,3,2,3,2,2,3,4,4,3,3,2,8,2,3,2,4,3,2,4,3,6,10,1,3,4,98,4,9,3,4,2,1,1.22
52,1,1,1,2,1,19,1996 ,4,4,6,2,2,2,3,3,2,2,2,3,3,1,2,3,2,2,2,3,2,3,2,1,1,2,2,3,4,3,3,2,4,4,4,4,4,4,2,2,2,2,1,1,2,2,1,1,3,2,5,2,2,3,3,3,1,4,2,3,3,3,2,2,2,3,3,2,4,4,4,2,1,3,3,3,2,4,3,1,1,1,1,1,1,3,3,2,1,3,3,3,2,2,3,3,1,5,5,5,3,5,3,3,3,2,2,2,3,3,3,3,2,5,3,3,2,4,4,2,4,2,6,10,1,3,4,99,2,6,4,5,2,1,1.22
53,1,1,1,2,1,23,1992 ,2,2,3,3,2,2,2,2,2,1,3,1,1,1,2,3,2,3,3,3,4,4,2,1,1,2,2,3,3,4,3,2,4,2,3,3,4,4,2,2,2,2,2,1,2,2,2,1,3,3,3,3,2,3,2,2,3,2,2,3,4,3,2,2,3,3,3,3,3,3,3,2,1,2,3,3,2,1,4,4,1,2,3,1,1,3,3,3,2,3,3,3,2,2,2,2,4,2,2,3,1,1,1,2,2,1,1,1,2,2,1,3,2,6,2,3,3,4,3,2,3,3,4,6,1,3,4,98,4,9,3,4,4,1,1.22
54,1,1,1,2,1,27,1988 ,2,2,4,3,2,2,1,2,2,1,3,2,1,1,2,3,4,2,4,4,4,4,2,1,1,2,2,3,3,4,3,2,4,2,3,3,4,2,2,2,2,2,2,1,2,2,2,1,3,3,3,3,2,3,2,2,3,2,2,3,4,3,1,2,3,3,4,3,3,3,2,2,2,2,3,3,2,3,3,1,1,2,2,2,1,2,3,4,2,3,3,3,1,3,3,3,2,2,1,4,2,2,2,2,3,2,2,2,3,3,3,3,3,6,2,3,3,4,3,2,3,3,4,6,1,3,4,2,4,9,3,4,3,1,1.22
55,1,1,1,2,1,24,1991 ,4,3,4,3,3,4,3,3,3,2,4,3,3,3,3,4,4,4,4,4,4,5,3,3,1,4,5,3,3,4,99,2,3,3,4,4,4,3,2,2,2,2,1,1,2,2,2,1,2,1,2,3,3,2,2,4,4,1,2,2,2,4,1,4,3,2,2,3,4,3,1,1,2,3,3,3,3,1,3,4,1,2,3,2,1,2,3,3,2,3,4,3,2,2,2,2,4,2,4,4,1,2,3,2,3,2,2,2,3,3,2,3,3,7,2,4,3,4,3,1,4,3,3,3,1,3,4,98,4,9,4,5,2,1,1.22
56,1,1,1,2,1,24,1991 ,5,3,6,4,4,4,4,4,1,1,4,1,1,3,2,4,5,5,5,5,5,5,3,2,1,5,5,4,4,5,4,3,4,4,4,4,2,2,2,2,2,2,1,1,1,1,1,1,3,4,2,4,4,4,4,3,3,1,3,1,5,3,1,3,3,2,3,3,3,3,3,1,3,3,4,4,4,1,2,4,1,1,2,2,1,3,3,3,4,4,4,4,3,2,3,4,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,4,4,4,3,3,4,4,1,3,2,4,8,1,3,4,2,4,12,4,4,1,2,1.22
57,1,1,1,2,1,25,1990 ,1,2,5,2,2,3,2,2,2,1,4,2,2,5,2,3,3,4,4,4,3,4,3,3,2,3,2,3,3,3,2,2,4,4,3,3,3,4,2,2,2,2,1,1,1,1,1,1,1,2,3,3,2,3,2,5,3,3,1,2,4,99,3,3,3,3,3,3,3,3,3,3,1,2,2,3,3,2,4,4,1,1,1,1,1,4,3,4,3,3,3,3,2,2,2,2,1,2,3,3,2,1,2,2,2,2,1,1,2,1,2,4,2,8,3,2,2,4,3,2,3,3,4,6,1,3,4,98,1,4,4,4,2,1,1.22
58,1,1,1,2,2,37,1978 ,5,3,6,3,3,3,2,3,3,4,4,2,3,1,4,4,2,2,2,3,5,5,3,3,3,3,4,4,4,3,3,1,3,3,3,3,4,3,2,1,2,2,2,2,1,2,2,1,1,1,5,3,2,3,2,3,3,3,4,3,2,3,2,1,2,3,3,2,4,4,4,4,1,2,2,3,3,1,3,4,1,3,4,2,1,2,3,3,3,3,3,3,2,3,3,3,2,3,3,2,3,3,5,2,3,3,1,2,3,3,2,3,2,8,2,3,3,4,3,2,2,2,4,6,2,3,4,98,4,9,4,4,3,14,1.24
59,1,1,1,2,2,32,1983 ,1,2,4,2,1,2,1,1,3,2,3,3,3,5,2,3,4,5,2,3,3,2,3,1,2,3,2,1,2,3,2,2,4,1,3,2,4,3,2,2,1,2,1,1,1,2,2,1,3,2,1,3,2,4,1,1,2,5,3,3,5,3,2,1,3,3,5,3,5,5,3,4,1,1,2,4,1,1,3,1,1,2,2,3,1,3,3,3,2,4,3,3,2,1,4,2,1,2,2,2,2,2,2,2,1,1,2,3,2,3,2,3,3,7,2,3,3,4,3,1,3,1,4,6,1,3,4,98,1,3,5,6,3,1,1.24
60,1,1,1,2,2,35,1980 ,4,3,5,4,3,3,2,2,4,2,4,2,4,5,3,4,5,5,5,4,5,5,3,3,1,3,5,4,4,3,4,2,3,3,3,3,4,4,2,2,2,2,1,1,1,1,1,1,1,1,5,4,3,2,2,4,3,1,3,3,1,5,1,4,3,3,3,4,3,3,3,3,3,4,3,2,2,1,3,2,1,3,4,3,1,3,3,3,3,4,4,3,4,3,3,3,4,1,2,2,3,5,3,2,3,2,2,3,3,3,3,2,1,7,2,3,3,4,2,3,3,3,5,9,2,3,4,2,4,12,3,3,1,1,1.24
61,1,1,1,2,2,38,1977 ,4,2,5,3,2,2,2,2,2,2,3,3,2,1,3,3,3,2,5,4,4,4,3,1,1,3,5,3,4,2,3,2,3,3,4,4,3,3,2,2,2,2,1,1,1,1,1,1,2,2,4,3,2,3,2,2,3,3,3,2,2,3,1,3,3,3,3,2,3,3,3,3,1,2,3,3,2,1,3,3,1,1,3,1,1,2,3,3,2,3,3,2,2,2,2,2,4,2,2,2,2,2,2,2,3,2,1,3,3,2,2,3,2,9,3,3,3,4,3,2,4,4,5,9,2,3,4,2,3,8,3,3,2,1,1.24
62,1,1,1,2,2,36,1979 ,4,2,4,2,1,2,3,2,3,2,1,2,2,3,3,3,4,5,4,5,4,4,1,2,1,3,1,3,4,5,3,3,3,4,3,4,4,4,2,2,2,2,1,1,3,3,2,1,3,3,3,2,2,2,2,2,3,3,4,3,3,3,3,3,3,3,3,2,4,4,3,2,1,3,1,2,2,1,3,1,3,3,3,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,4,3,4,3,3,2,2,1,2,1,3,2,2,4,2,8,3,2,2,4,3,2,3,2,5,9,2,3,4,2,3,7,2,2,1,3,1.24
63,1,1,1,2,2,31,1984 ,3,3,2,2,3,2,2,2,3,3,3,2,2,1,3,4,2,2,2,3,4,4,1,3,1,2,1,3,2,5,2,2,4,3,3,4,4,3,2,2,2,2,2,1,1,1,3,2,1,2,3,2,2,2,3,3,2,2,1,3,2,3,1,2,3,3,3,3,4,4,4,3,2,2,3,2,2,1,4,1,1,2,2,2,1,2,3,3,3,3,3,3,1,2,2,2,4,2,3,2,2,2,2,1,3,2,1,2,2,3,2,3,2,6,3,4,3,4,2,2,1,2,4,6,2,3,4,2,4,9,3,4,1,1,1.24
64,1,1,1,2,2,30,1985 ,5,3,6,4,4,4,2,3,1,1,4,2,1,3,3,3,3,5,4,5,5,5,3,1,1,3,5,4,3,5,4,1,2,4,3,3,4,3,2,2,2,2,1,1,1,2,2,1,1,1,2,4,4,3,1,2,2,1,3,1,1,3,1,3,3,2,5,4,3,3,1,1,2,3,3,2,1,1,3,2,1,2,3,2,1,2,1,1,3,3,3,3,2,1,3,3,2,2,2,2,2,5,2,1,2,1,1,2,1,2,1,4,2,4,1,2,3,2,4,1,1,3,5,9,2,3,4,2,3,7,5,6,3,8,1.24
65,1,1,1,2,2,35,1980 ,3,2,5,3,2,2,2,3,3,2,3,2,2,3,2,3,3,2,3,4,4,4,2,1,1,4,5,3,4,5,3,2,3,3,4,3,4,4,2,2,2,2,1,1,1,2,2,1,2,1,2,3,3,3,3,2,2,3,3,3,4,3,1,3,3,2,2,3,2,2,2,2,2,2,2,3,3,1,3,3,1,2,2,3,1,3,3,3,2,3,3,3,2,2,2,2,4,3,3,3,4,5,2,2,2,2,1,2,2,2,2,3,3,5,2,3,3,1,3,2,3,3,6,12,2,3,4,98,4,9,4,4,2,12,1.24
66,1,1,1,2,2,33,1982 ,3,3,5,3,3,2,2,2,2,2,4,2,2,3,4,3,4,4,4,5,5,5,3,2,1,3,5,3,4,5,3,2,1,1,2,2,1,2,2,2,1,2,1,2,3,2,3,2,1,1,4,3,2,3,3,3,3,2,3,3,2,4,2,2,1,1,3,2,4,4,3,3,1,2,2,3,2,1,3,3,1,1,1,1,1,3,1,2,3,3,3,3,1,1,1,1,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,3,1,7,3,4,3,4,3,2,3,2,3,3,1,3,4,2,4,9,4,4,4,1,1.24
67,1,1,1,2,2,34,1981 ,4,2,6,3,2,3,3,3,2,3,3,3,3,1,2,2,3,2,3,4,4,4,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,3,2,3,2,2,3,3,3,2,3,2,2,3,2,4,4,3,3,2,2,3,2,2,2,3,3,2,3,3,3,2,3,2,2,2,3,2,2,2,3,2,2,1,1,4,4,1,1,1,1,1,2,2,1,2,2,2,2,2,7,2,2,3,4,2,2,3,2,5,9,2,3,4,98,4,9,3,4,3,1,1.24
68,1,1,1,2,2,33,1982 ,1,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,2,4,2,1,2,3,3,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,2,2,3,2,2,2,5,4,2,2,2,2,2,3,3,2,2,1,2,2,2,2,3,2,3,2,2,2,3,2,2,3,2,2,2,2,4,4,1,1,1,1,1,2,2,1,2,2,2,3,2,7,2,2,2,2,3,3,3,2,5,9,3,3,4,98,4,9,3,4,3,1,1.24
69,1,1,1,2,2,37,1978 ,4,4,6,3,3,4,3,3,3,2,4,2,2,3,4,4,4,4,2,4,5,5,3,3,1,3,4,2,4,4,4,1,3,3,2,2,4,3,2,2,2,2,2,2,1,2,2,1,1,4,5,4,4,2,5,2,2,1,3,3,2,3,1,2,3,3,3,3,4,4,2,2,1,3,3,3,3,1,3,1,1,3,2,3,1,2,3,3,3,3,3,3,2,2,3,3,1,3,3,5,4,5,4,2,2,1,2,2,1,2,2,3,2,7,2,2,3,4,2,3,2,2,5,9,2,3,4,98,4,9,3,3,3,1,1.24
70,1,1,1,2,2,31,1984 ,3,3,6,3,2,3,2,2,1,1,3,3,1,3,3,3,5,4,4,4,4,5,3,3,2,4,4,3,3,5,2,3,3,2,3,4,4,2,2,2,2,2,1,2,2,2,3,1,2,3,4,3,3,2,3,4,3,2,4,2,2,2,2,1,3,3,3,3,3,3,3,2,2,2,3,3,2,1,2,1,2,2,3,1,1,2,3,3,2,3,3,3,2,2,2,2,1,2,2,4,2,1,2,2,2,1,2,2,2,3,2,3,2,7,2,3,3,4,3,2,3,3,4,6,1,3,4,2,3,8,4,4,3,11,1.24
71,1,1,1,2,2,30,1985 ,4,3,4,4,3,3,3,3,3,2,4,3,3,3,3,3,4,4,5,4,5,5,3,3,1,4,5,3,3,3,3,2,3,4,3,4,4,3,2,2,2,2,1,1,3,2,2,1,2,1,4,3,3,3,2,4,3,1,1,2,2,4,1,3,3,2,2,3,4,3,2,1,2,3,3,3,3,1,3,4,1,2,2,2,1,3,3,3,3,3,3,3,2,2,3,2,4,2,3,3,1,2,3,2,3,3,3,3,3,3,2,3,3,7,3,3,3,2,3,2,4,2,3,3,1,3,4,2,4,11,4,4,1,1,1.24
72,1,1,1,2,2,30,1985 ,2,2,3,2,2,2,1,2,1,1,3,1,2,3,2,3,4,4,5,5,5,5,1,1,1,3,5,2,3,5,4,1,2,1,2,2,1,2,2,2,1,2,1,2,3,2,3,2,1,2,4,2,2,2,2,2,2,3,4,2,2,4,1,1,1,1,2,2,4,4,3,3,1,2,2,3,1,1,3,1,1,1,3,1,1,3,1,2,1,3,3,3,1,1,1,1,2,1,1,2,3,3,3,2,3,2,2,2,2,2,2,2,1,6,2,2,3,1,2,2,4,2,4,8,2,3,4,98,4,10,3,4,3,1,1.24
73,1,1,1,2,2,37,1978 ,2,2,3,3,2,2,2,3,2,1,4,3,2,1,3,3,3,3,4,4,4,4,3,3,1,3,2,3,4,4,4,1,4,3,4,4,3,4,2,2,2,2,1,1,2,2,3,1,1,1,1,3,1,3,3,2,2,2,2,2,4,2,1,2,1,2,1,2,3,3,2,2,1,3,3,3,3,1,4,1,3,3,4,3,3,3,3,3,3,3,3,3,1,1,1,1,2,2,4,4,1,1,2,2,1,1,1,1,1,1,1,4,2,8,4,2,2,2,4,2,4,2,5,9,2,2,3,98,3,8,3,4,2,15,1.24
74,1,1,1,2,3,44,1971 ,2,2,6,4,1,1,3,2,2,1,4,1,2,3,2,2,5,5,3,5,5,5,3,3,3,3,5,4,3,5,1,1,2,2,1,1,3,3,2,2,1,2,1,1,1,1,2,1,1,1,5,3,3,3,2,3,1,1,4,1,1,3,1,3,3,3,3,3,3,3,2,1,1,3,2,3,3,1,3,2,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,3,1,2,2,3,2,2,2,1,2,2,1,3,3,3,1,3,3,6,2,3,3,4,2,1,1,1,5,9,2,3,4,1,4,9,4,4,2,1,1.21
75,1,1,1,2,3,47,1968 ,3,2,5,2,2,2,2,2,2,1,3,3,2,4,3,3,4,3,4,4,4,4,3,1,1,4,4,3,4,2,3,2,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,2,2,5,3,2,3,5,2,3,3,3,2,3,3,1,3,3,3,3,3,4,4,3,3,1,2,3,3,2,1,3,3,1,1,3,1,1,2,3,3,2,3,3,2,2,2,2,2,4,2,2,2,2,2,2,2,3,2,1,3,2,2,2,3,2,8,3,3,3,4,3,2,3,4,5,9,2,3,4,3,3,7,3,3,2,1,1.21
76,1,1,1,2,3,46,1969 ,3,2,6,3,3,3,2,2,2,2,3,2,2,5,3,3,4,4,3,4,3,3,1,1,1,3,2,3,3,2,3,2,3,3,3,3,3,3,2,1,2,2,1,1,1,2,2,1,2,2,3,3,2,2,2,3,3,2,3,2,2,3,1,2,3,3,3,3,4,4,3,4,1,2,3,3,2,1,3,4,1,1,1,1,1,2,3,3,2,3,3,3,2,2,2,2,4,2,2,3,2,2,2,2,3,2,1,2,3,1,2,3,3,7,3,3,3,4,3,2,3,3,3,3,2,2,3,98,3,7,4,4,2,10,1.21
77,1,1,1,2,3,44,1971 ,4,2,3,2,1,3,2,3,4,3,3,3,3,4,3,3,4,3,4,5,4,4,3,1,2,2,2,2,1,3,3,2,3,4,3,4,4,4,2,1,2,2,2,1,2,3,3,2,2,2,3,2,2,2,2,2,3,2,4,4,3,3,2,2,1,1,1,2,4,4,3,4,2,2,1,2,2,3,2,3,3,3,3,3,3,3,3,3,2,1,3,2,2,2,2,2,3,3,2,4,4,3,3,2,1,2,3,2,2,3,2,3,3,7,2,2,3,1,2,2,3,2,5,9,2,2,3,98,3,7,3,3,1,8,1.21
78,1,1,1,2,3,41,1974 ,1,2,2,2,3,2,2,2,3,2,3,2,2,5,2,4,2,2,1,2,4,4,1,3,1,2,1,3,2,4,2,2,4,3,3,4,4,3,2,2,2,2,2,1,1,1,3,2,2,2,3,2,2,2,3,4,2,2,1,3,2,3,1,2,2,3,3,3,5,5,5,5,2,2,3,3,2,1,3,3,1,2,2,2,1,2,3,3,3,3,3,3,1,2,2,2,2,2,3,2,2,2,1,2,3,2,1,3,2,3,2,3,2,6,3,3,3,1,2,2,1,2,3,3,2,2,3,98,3,8,4,4,1,1,1.21
79,1,1,1,2,3,40,1975 ,4,2,5,3,3,3,3,2,2,3,3,3,2,2,4,3,5,4,5,5,5,5,3,2,1,5,4,3,3,4,2,2,2,2,3,3,3,4,2,2,1,2,1,1,1,2,2,1,1,1,2,3,2,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,2,3,2,1,2,3,3,2,1,3,1,1,3,3,3,1,3,3,3,3,3,3,3,2,2,3,2,4,5,5,5,1,5,2,1,2,2,2,2,2,2,1,3,3,8,2,3,3,1,3,2,2,2,5,9,2,3,4,2,4,9,3,4,3,13,1.21
80,1,1,1,2,3,49,1966 ,3,3,5,2,2,2,2,2,1,1,4,2,2,3,4,3,4,4,4,5,5,5,3,3,2,3,5,4,4,5,4,1,1,1,2,2,1,2,2,2,1,2,1,2,3,2,3,2,1,1,4,3,2,2,2,2,2,3,4,3,2,4,1,1,1,1,2,2,4,4,3,3,1,2,2,3,2,1,3,3,1,1,1,1,1,3,1,2,2,2,3,3,1,1,1,1,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,1,8,2,1,2,1,1,2,3,2,2,2,2,2,3,2,4,10,3,4,1,10,1.21
81,1,1,1,1,1,28,1987 ,4,3,3,2,2,2,2,2,2,1,3,2,2,3,1,2,4,4,4,4,4,5,1,2,1,2,5,2,4,5,4,2,1,1,1,2,2,2,2,2,1,2,1,2,3,2,3,2,1,2,4,2,2,2,3,2,2,3,3,3,3,4,1,2,1,1,3,2,4,4,5,3,1,2,2,3,1,1,3,1,1,1,1,1,1,2,3,2,3,3,3,3,1,1,1,1,3,2,2,3,3,3,3,3,3,2,2,3,2,2,2,3,2,8,2,2,4,4,3,2,3,2,2,2,1,3,4,2,4,10,3,4,2,1,1.23
82,1,1,1,1,1,22,1993 ,4,3,5,2,2,2,2,2,2,2,3,2,2,5,2,3,3,2,2,3,3,3,3,1,1,3,5,3,3,2,3,2,3,3,4,4,4,3,2,2,2,2,1,1,2,2,1,1,2,2,5,3,2,3,2,2,3,4,2,2,2,3,1,2,3,3,3,3,3,3,3,3,1,2,3,3,2,4,3,1,1,1,3,1,1,2,3,3,3,3,3,3,2,2,2,2,4,2,2,3,2,2,2,2,3,3,2,3,3,2,2,3,2,8,3,3,3,4,3,2,3,3,4,6,1,3,4,98,4,9,3,3,2,1,1.23
83,1,1,1,1,1,22,1993 ,5,4,6,2,3,2,2,2,3,3,2,3,2,3,3,3,5,5,4,5,5,5,3,2,2,3,1,4,4,5,4,3,2,4,3,4,4,4,2,2,2,2,2,2,1,2,2,1,2,2,3,1,2,3,2,1,1,4,4,2,4,3,1,2,1,1,1,3,4,4,3,2,1,2,1,2,1,1,4,3,1,3,2,2,1,2,1,3,2,3,3,3,1,2,2,2,4,3,4,3,3,3,3,2,1,2,3,3,2,2,3,4,2,8,3,2,3,4,3,2,3,2,6,10,1,3,4,98,4,9,3,3,2,2,1.23
84,1,1,1,1,1,26,1989 ,1,2,3,4,3,4,2,3,1,2,4,3,3,5,1,1,2,3,1,1,1,1,3,3,1,1,5,4,4,3,3,1,2,2,3,2,4,4,2,2,2,2,1,1,1,1,1,1,1,1,2,4,3,4,2,4,5,1,1,2,2,3,1,2,1,1,2,3,3,3,2,3,2,2,2,3,2,1,3,4,1,1,1,1,1,3,3,3,4,4,4,3,1,1,1,2,4,2,2,4,2,2,1,2,2,1,1,1,1,2,1,3,2,7,2,2,4,4,3,4,2,4,3,3,1,3,4,98,3,8,3,5,2,1,1.23
85,1,1,1,1,1,26,1989 ,3,2,4,3,3,2,2,3,2,2,2,2,1,3,3,3,3,5,4,5,4,5,3,1,1,3,2,3,3,3,3,1,3,3,3,3,4,4,2,2,1,2,1,1,2,2,2,1,1,1,2,3,3,3,1,2,2,1,3,2,1,3,1,3,3,2,5,3,3,3,1,2,2,2,2,3,2,4,3,2,1,2,3,2,1,2,3,4,3,3,3,3,2,1,3,3,2,2,2,2,2,5,2,1,2,1,2,2,2,2,1,3,3,6,1,2,2,2,4,1,2,3,3,3,1,2,3,98,4,9,4,5,2,1,1.23
86,1,1,1,1,1,24,1991 ,3,3,5,2,2,2,2,1,1,1,3,2,2,3,4,4,4,4,4,5,5,5,3,2,1,3,5,3,4,4,4,1,1,1,2,2,1,2,2,2,1,2,1,2,3,2,3,2,2,1,4,2,4,4,3,3,3,2,3,3,2,4,2,2,1,1,2,3,3,3,3,2,2,2,2,3,1,1,3,2,1,1,1,1,1,3,1,2,3,3,3,3,1,1,1,1,2,1,1,3,3,3,3,3,3,2,2,3,2,2,2,2,1,8,2,3,4,1,2,2,3,2,3,3,1,3,4,2,4,10,3,4,1,1,1.23
87,1,1,1,1,1,27,1988 ,3,3,4,2,2,3,2,2,3,2,3,3,2,4,2,2,3,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,3,2,2,2,4,4,2,1,1,2,2,2,3,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,3,2,2,2,3,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,4,3,1,1,1,1,1,2,1,1,2,1,2,2,2,8,2,2,3,4,2,2,3,2,4,6,1,3,4,2,3,7,3,4,3,4,1.23
88,1,1,1,1,1,21,1994 ,4,4,6,4,3,4,3,4,3,3,4,3,3,1,2,2,4,4,3,4,3,4,2,3,4,4,5,3,3,4,3,3,3,2,2,2,3,3,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,3,2,3,2,3,3,2,2,3,2,2,2,2,3,2,3,2,2,2,3,2,1,3,2,2,1,2,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,3,3,2,2,4,1,1,2,1,2,1,2,2,3,2,6,2,2,4,1,2,3,3,3,6,10,1,3,4,2,1,3,3,3,3,5,1.23
89,1,1,1,1,1,22,1993 ,4,3,4,3,3,3,2,2,1,1,4,2,2,1,3,4,4,4,5,5,5,5,1,1,1,4,4,3,3,4,3,2,3,4,3,4,4,3,2,2,2,2,1,1,2,2,3,1,2,1,4,3,3,3,3,4,3,4,2,2,2,3,1,4,2,2,2,3,5,3,2,1,2,3,3,2,3,1,2,1,2,3,3,3,3,3,3,3,2,3,3,3,2,2,3,2,4,2,3,3,1,1,2,2,3,2,2,3,3,3,3,3,3,8,2,3,2,4,3,2,4,3,6,10,1,3,4,98,4,10,3,3,1,1,1.23
90,1,1,1,1,1,24,1991 ,2,2,4,4,2,4,2,3,1,1,4,1,1,3,2,3,3,3,4,4,4,4,2,1,1,4,5,3,4,3,4,2,1,1,4,4,4,4,2,2,2,2,1,1,2,2,2,1,1,1,4,4,4,2,2,4,4,2,3,1,4,3,1,4,4,2,3,2,4,4,4,3,2,3,3,4,2,1,3,4,1,1,2,2,1,3,3,3,2,2,2,2,2,2,2,2,4,1,2,2,2,2,1,1,3,2,2,3,3,3,1,2,1,8,2,2,4,4,3,1,5,5,6,10,1,3,4,1,3,8,2,3,1,1,1.23
