id,ara,siz,sex,age,Q2,Q3,Q4,a15,a16,a17,a18,Q5_1,Q5_5,Q5_2,Q5_3,Q5_9,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,a34,Q11,Q12,a37,a39,a41,Q13,Q14,Q15,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,Q18,a67,a68,Q19_1,Q19_2,Q19_3,Q19_4,Q20,a74,a75,a76,a77,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,Q27,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,mar,rel,edc,job,inc,b57,b58,b59,b60
54,1,1,2,44,1,2,2,2,2,2,2,2,2,3,3,3,1,2,3,4,3,4,4,4,4,3,1,2,2,7,3,3,3,3,2,2,1,9,9,1,2,2,2,2,2,1,2,2,2,2,3,2,3, ,3,3,2,3,3,2,2,1,2,2,3,2,1,4,1,3,3,3,3,1,3,3,3,2,3,3,3,2,3,1,2,2,2,2,2,2,2,5,1,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,3,5,5,3,2,98,3,3,4,4,5,2,12
55,1,1,2,44,2,2,1,3,2,2,2,2,2,1,4,2,1,2,3,2,4,3,4,4,2,2,1,1,1,5,4,3,3,2,4,2,3,3,4,3,2,2,2,2,4,4,4,4,4,1,2,2,4,2,3,4,3,4,4,3,2,3,3,3,3,3,1,3,4,2,2,2,2,1,3,3,1,1,2,2,2,1,2,1,4,4,4,4,4,4,2,3,2,3,3,1,1,1,2,2,4,4,3,2,3,2,2,1,1,4,5,5,1,2,2,3,2,5,3,3,2,12
56,1,1,2,41,1,1,1,1,1,1,1,1,1,1,2,2,5,1,2,4,4,4,3,1,1,3,1,2,1,7,4,2,2,2,3,1,1,1,4,1,2,1,2,2,1,1,1,1,2,1,2,3,3, ,2,3,3,2,3,3,1,3,4,1,3,1,2,2,1,3,2,3,2,3,3,4,1,3,3,3,3,1,2,1,1,3,4,1,1,1,2,3,1,1,1,2,2,2,2,2,1,2,1,1,2,3,1,1,3,4,5,1,2,2,2,4,9,5,2,3,1,1
57,1,1,2,47,1,1,2,2,2,2,1,2,2,2,2,2,5,2,2,5,5,4,4,5,5,2,1,2,1,10,3,3,3,3,4,1,1,4,3,3,2,2,2,2,1,1,1,1,1,1,3,2,3, ,3,3,3,2,3,3,1,1,3,2,3,3,1,4,1,1,1,1,1,1,1,1,1,2,2,2,2,3, ,1,2,2,3,4,4,1,1,3,1,1,1,2,2,2,2,3,3,3,2,2,3,3,2,2,5,5,5,5,2,3,1,3,2,3,3,5,2,9
58,1,1,2,43,3,2,5,2,2,2,2,1,1,1,3,1,5,2,3,3,3,2,3,3,3,3,3,2,5,8,3,3,2,3,3,3,3,3,4,3,2,1,2,2,1,1,1,1,2,2,3,2,3, ,3,3,3,4,4,3,3,2,2,2,3,3,1,2,1,1,2,2,1,3,3,3,3,2,2,2,2,2,2,3,2,2,2,3,5,3,2,3,1,1,1,1,1,1,2,2,3,3,2,2,2,2,1,1,2,3,4,4,2,2,3,3,2,4,4,4,2,1
59,1,1,2,45,3,2,2,3,2,2,2,2,2,2,2,3,1,3,3,4,4,4,4,4,5,3,3,2,3,9,4,4,2,2,4,3,3,4,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3, ,2,3,3,3,3,2,2,3,3,4,3,3,1,3,1,1,2,2,2,1,3,1,1,2,2,2,2,2,2,1,1,2,2,2,2,3,1,3,1,1,1,1,3,3,2,2,5,3,2,1,3,3,2,2,3,3,3,3,3,2,2,2,2,4,4,4,1,1
60,1,1,2,48,1,2,4,2,2,2,2,2,2,1,3,2,3,3,3,3,3,4,4,3,5,3,1,4,1,6,3,4,3,2,3,2,1,4,4,2,2,2,2,2,1,1,1,2,2,2,2,3,4,1,3,3,2,4,4,3,4,1,2,2,3,2,1,3,1,1,2,2,2,1,3,4,4,2,3,3,3,2,2,3,2,2,3,2,2,2,2,3,1,1,1,2,1,1,2,2,3,3,2,2,2,3,2,2,3,3,3,4,2,2,2,4,9,7,3,3,1,1
61,1,1,2,44,1,3,6,3,3,3,3,3,2,1,2,1,1,3,3,5,4,5,5,3,3,3,3,4,2,7,4,4,4,2,3,2,2,4,4,4,2,2,1,2,2,1,1,2,1,2,3,4,5,1,4,3,2,4,4,2,1,2,3,4,2,2,1,4,1,3,3,3,3,1,1,3,3,1,3,4,4,2,3,3,2,3,3,2,2,3,2,3,1,1,1,1,2,2,2,2,3,3,2,2,3,2,1,1,3,4,2,4,3,2,99,3,2,3,4,5,5,13
62,1,1,2,46,5,3,5,3,3,3,3,3,1,1,2,2,1,3,3,1,1,1,1,1,2,3,3,2,1,6,4,4,3,2,4,2,4,4,4,4,2,2,1,2,1,1,1,1,1,1,2,3,5,2,4,3,3,3,3,2,2,3,3,4,2,2,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,2,2,3,2,2,3,1,1,1,1,1,1,2,2,2,1,4,4,3,2,3,2,3,3,2,4,4,4,3,2,2,3,2,3,4,4,1,1
63,1,1,2,41,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,5,1,4,4,1,5,4,4,2,2,3,3,3,4,4,3,2,2,2,2,1,1,1,1,2,2,3,3,3, ,1,1,3,3,3,4,1,1,3,1,1,3,1,3,1,1,3,2,2,3,3,3,3,2,2,2,2,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,4,4,4,2,1,2,2,4,6,6,2,3,1,14
64,1,1,1,33,4,3,5,1,1,1,1,1,1,1,2,3,2,4,4,5,5,5,4,3,3,2,1,1,2,7,4,1,2,2,4,2,4,4,4,4,2,2,2,2,1,1,2,2,3,1,2,2,5,4,3,3,2,5,5,5,4,1,2,2,4,1,1,1,1,2,4,2,2,3,3,3,3,3,3,3,3,2,2,1,2,2,5,1,2,3,2,2,1,1,1,1,3,4,2,3,2,3,2,1,1,1,2,2,4,5,2,2,2,1,98,4,6,4,3,4,1,1
65,1,1,1,31,2,2,3,2,2,2,2,3,2,1,3,1,1,2,2,5,4,2,3,2,1,3,1,4,2,7,3,3,2,2,2,1,3,4,4,2,2,2,1,2,1,1,1,2,2,2,2,2,2, ,2,3,3,4,4,3,3,1,2,2,3,2,1,3,1,1,2,2,2,1,1,4,3,3,3,3,3,1,2,3,2,3,5,2,2,1,2,2,1,2,2,3,3,3,3,3,3,3,2,2,3,3,3,2,3,3,4,2,2,1,1,4,6,4,2,2,1,1
66,1,1,1,39,2,2,2,2,3,2,2,3,3,2,2,2,1,3,3,4,4,2,3,2,3,1,1,2,3,7,3,3,2,2,4,3,3,3,4,4,2,2,2,2,2,1,1,2,2,2,3,2,3, ,3,3,3,2,2,3,2,1,2,2,2,1,2,3,1,1,1,1,1,1,3,2,2,9,9,9,9,2,3,1,2,3,3,2,2,2,2,3,2,2,1,3,2,2,2,3,3,3,2,2,3,2,2,2,3,3,4,4,3,2,2,3,3,2,4,5,2,14
67,1,1,1,39,2,2,2,3,3,2,2,2,3,1,2,2,3,1,2,4,4,2,3,2,2,2,1,2,3,6,2,2,1,3,4,3,3,3,3,4,2,2,2,2,1,1,1,1,1,3,2,2,3, ,3,3,3,3,3,3,3,1,3,2,4,3,1,3,1,1,1,1,1,1,1,2,2,3,3,3,3,2,2,1,2,2,3,2,5,2,2,2,1,1,2,2,2,3,3,2,3,3,2,2,2,3,2,2,3,3,3,3,2,2,2,3,2,4,3,4,2,14
68,1,1,1,36,1,2,3,1,2,2,2,2,1,1,3,1,6,1,3,1,4,4,4,4,5,3,1,2,1,8,4,4,2,3,2,2,3,3,4,3,2,2,2,2,1,1,1,2,1,3,3,2,3, ,2,4,2,5,5,5,5,1,3,1,4,1,5,3,1,3,3,3,3,3,3,3,3,4,4,4,4,1,4,3,5,3,2,3,2,2,1,3,1,2,2,2,1,2,3,3,3,3,3,2,2,4,2,2,2,3,4,4,2,2,3,3,2,4,4,4,4,8
69,1,1,1,32,1,1,2,1,1,1,1,1,2,2,2,1,1,1,2,4,4,4,4,4,4,1,1,2,2,6,3,3,2,3,2,1,1,2,3,3,2,2,1,2,1,1,1,2,2,2,3,2,2, ,2,3,3,4,4,4,4,1,2,1,3,2,3,4,1,1,2,2,1,1,1,2,3,4,4,4,3,1,1,3,2,3,2,2,2,2,2,2,1,1,1,2,2,2,3,2,2,3,2,1,2,1,2,2,3,3,4,4,3,2,2,4,2,5,3,4,1,11
70,1,1,1,39,1,2,3,2,2,1,2,2,2,2,3,3,5,1,1,4,5,2,4,4,4,1,1,2,3,7,3,3,1,3,3,2,2,2,4,2,2,2,2,2,1,2,2,2,3,2,3,2,2, ,2,3,2,4,5,4,4,2,2,2,4,3,1,2,1,1,2,3,3,1,1,3,3,4,4,4,4,2,2,2,2,2,3,3,2,1,1,3,2,1,2,2,3,3,2,3,4,3,2,2,2,3,2,1,4,5,3,3,3,2,3,4,6,7,3,3,2,1
71,1,1,1,30,5,3,5,4,2,3,2,3,3,4,2,2,3,4,4,5,5,5,5,5,5,3,1,3,1,7,4,4,1,3,2,1,2,2,2,2,2,2,2,2,3,1,1,2,2,3,3,4,5,3,4,4,3,1,1,1,1,3,4,4,3,4,1,2,4,2,2,2,2,3,3,3,3,4,3,4,4,1,4,3,4,5,5,4,1,2,1,2,1,1,1,1,2,3,1,2,2,4,3,2,3,3,3,2,4,1,3,1,3,1,98,3,7,2,5,6,6,1
72,1,1,1,38,3,2,4,3,3,3,3,3,3,3,4,2,1,3,4,3,3,3,3,3,3,2,1,2,1,5,3,3,3,2,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,3,2,3,4,1,3,3,3,3,3,3,3,1,3,2,3,2,1,3,1,1,1,2,3,1,1,2,3,2,3,3,3,2,3,2,1,2,2,2,2,3,2,2,2,1,1,2,2,3,3,3,3,3,3,2,3,3,1,1,2,2,4,4,3,2,2,3,2,3,4,4,3,1
73,1,1,1,37,2,2,3,1,2,1,1,2,3,3,1,1,2,2,3,2,3,2,3,3,3,2,3,2,3,6,3,3,2,3,3,2,2,2,3,2,2,1,2,2,1,2,2,3,3,2,3,2,3, ,2,3,3,3,3,3,2,2,3,2,2,3,3,1,1,3,2,2,1,3,4,2,4,4,3,4,2,1,1,1,2,2,2,1,2,1,1,2,1,1,1,2,2,2,2,3,3,4,3,1,3,3,2,2,4,3,4,3,3,2,2,3,3,2,5,6,2,13
74,1,1,1,39,2,2,3,2,2,2,2,3,3,3,3,2,1,2,2,2,2,2,2,3,3,3,3,2,3,7,4,4,2,3,4,4,3,3,3,3,2,2,2,2,2,1,1,2,2,3,3,3,4,3,2,2,2,4,4,4,3,1,2,2,3,2,1,2,1,1,3,2,2,1,3,1,1,1,1,1,1,1,2,1,2,2,2,3,3,3,2,2,2,1,1,2,3,3,3,2,4,3,2,3,3,3,1,1,2,2,3,3,3,2,98,3,2,4,4,4,2,12
75,1,1,1,36,1,2,3,3,3,3,3,2,1,2,4,2,3,3,3,5,5,2,3,3,3,2,1,2,1,5,4,4,2,3,2,2,2,3,4,2,2,2,2,2,1,1,1,2,2,2,3,3,4,2,3,3,2,4,4,4,2,1,2,2,3,3,1,3,1,2,2,2,2,3,3,3,3,3,3,3,3,1,3,3,2,2,2,2,2,2,1,3,1,1,1,2,1,2,1,3,4,3,2,2,3,3,1,1,2,4,5,5,2,2,2,5,8,2,4,5,2,1
76,1,1,1,35,2,2,3,3,2,2,2,2,2,1,3,1,1,1,2,5,5,4,3,3,2,3,3,2,2,7,4,2,2,3,4,2,2,3,4,4,2,2,2,2,1,1,1,1,2,1,3,3,2, ,3,3,2,4,4,3,3,1,2,1,3,3,3,2,1,1,2,3,1,3,3,3,3,3,3,3,3,3, ,1,3,3,4,2,3,1,3,1,1,2,1,3,3,4,2,3,2,4,1,1,2,2,3,2,5,5,3,2,2,1,2,4,2,6,2,4,3,1
77,1,1,1,31,1,2,4,2,3,2,2,3,2,2,2,2,1,2,3,1,1,1,2,2,2,3,1,2,2,10,3,3,1,4,4,2,4,4,4,4,2,2,2,2,2,1,1,1,1,4,3,2,3, ,3,3,3,3,4,4,2,2,3,3,2,2,3,1,1,4,3,3,3,3,3,4,4,3,4,3,3,2,3,3,3,3,2,3,3,3,2,3,2,1,1,1,2,2,3,4,9,4,1,2,2,2,1,3,3,4,4,3,3,2,3,3,3,3,4,3,2,1
78,1,1,1,38,4,3,6,4,2,2,2,2,2,3,3,1,1,4,4,4,4,4,5,5,5,3,4,5,2,7,4,4,4,4,4,3,3,4,4,4,2,2,2,2,1,1,1,2,2,4,4,3,4,3,3,3,4,2,2,2,1,3,3,3,3,3,1,2,4,1,2,2,2,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,2,3,1,2,2,2,2,2,2,3,2,4,4,3,2,98,4,3,4,5,4,2,1
79,1,1,2,36,1,2,2,1,1,1,1,2,2,2,3,2,3,2,2,4,5,4,4,5,4,1,1,2,1,6,4,4,2,3,1,1,1,4,4,4,2,2,1,2,1,1,1,1,1,3,4,2,3, ,2,2,2,4,4,4,2,2,2,4,3,3,1,3,1,2,3,1,1,3,3,3,3,2,3,3,2,1,3,2,2,5,2,3,5,2,2,2,2,2,2,2,2,3,2,3,9,9,1,2,2,2,2,3,3,5,4,4,3,2,2,4,9,4,3,4,1,1
80,1,1,2,39,2,3,2,3,2,2,2,1,1,2,2,3,1,3,4,5,5,4,4,4,4,3,1,4,2,7,4,4,3,1,4,3,3,4,3,4,1,2,2,2,1,1,2,2,2,1,2,3,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,1,3,3,2,2,1,3,2,2,3,3,3,3,2,2,3,2,3,3,2,5,2,2,2,1,1,1,1,1,1,2,2,3,4,2,2,4,4,2,1,3,3,5,5,2,2,1,3,9,4,3,3,2,1
81,1,1,2,31,3,2,4,3,2,2,2,2,2,1,2,1,3,3,3,2,4,4,4,5,5,2,1,2,1,7,3,3,3,3,4,2,3,3,4,4,2,2,2,2,1,1,1,1,2,2,2,3,3, ,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,1,2,1,1,1,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,2,3,2,3,2,3,3,3,3,3,4,5,4,5,3,2,98,4,9,3,3,4,1,11
82,1,1,2,35,3,2,3,2,2,2,2,3,2,2,3,3,1,2,2,2,4,2,4,3,2,2,1,2,4,7,3,3,2,2,4,3,3,3,4,4,2,2,2,2,2,2,2,1,2,2,2,2,3, ,2,3,3,3,3,2,2,1,3,2,3,2,1,3,1,1,1,1,1,1,3,2,2,3,3,3,3,2,3,1,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,3,4,3,4,4,3,2,2,3,9,2,4,5,2,1
83,1,1,2,33,2,2,2,2,3,2,2,2,3,3,3,2,1,3,3,3,3,4,4,3,3,2,1,1,4,7,3,3,2,2,4,3,3,4,4,4,2,2,2,2,2,1,1,1,1,2,3,2,3, ,2,2,3,4,4,3,2,1,2,2,2,1,1,3,1,1,2,2,2,1,3,2,2,3,2,3,3,2,2,1,2,2,3,2,2,2,2,3,2,2,2,3,3,3,3,3,3,3,2,2,3,2,2,2,3,3,4,4,3,2,98,4,3,4,4,4,2,5
84,1,1,2,39,1,2,3,4,4,4,4,2,2,2,3,2,1,1,3,3,3,3,3,3,3,3,1,2,2,8,3,3,3,2,4,4,3,4,4,4,2,2,2,2,1,1,1,1,1,3,2,2,2, ,2,2,2,3,4,3,3,1,2,1,4,1,3,2,1,3,3,3,3,3,3,3,3,4,4,4,4,4, ,3,5,5,5,5,5,5,1,3,1,1,1,1,1,1,3,3,3,2,1,2,2,2,1,1,2,3,5,5,4,2,98,4,3,4,4,5,3,9
85,1,1,2,38,1,2,3,2,2,2,2,1,2,2,3,1,1,1,3,3,3,3,4,4,2,2,3,2,3,7,3,3,2,3,4,3,3,4,4,2,2,2,1,2,1,2,1,2,2,3,3,2,1, ,3,3,2,5,5,4,5,1,2,1,4,4,3,4,1,2,2,2,2,3,4,2,4,2,4,4,3,2,1,1,2,3,3,2,2,2,2,3,1,1,1,2,3,3,3,2,3,3,2,3,3,3,3,1,5,5,2,2,1,1,98,4,2,4,3,4,2,1
86,1,1,2,33,3,2,4,2,2,2,2,3,3,2,2,3,1,3,4,5,4,5,5,5,5,3,1,1,2,9,3,3,1,2,4,3,4,4,4,4,2,2,2,2,1,1,1,1,1,2,3,3,4,1,3,3,3,3,3,2,1,1,3,3,3,3,4,2,1,1,2,2,2,1,3,4,4,3,3,3,3,1,3,3,3,5,5,3,3,3,2,5,1,1,1,1,2,2,2,3,4,3,1,2,3,3,2,1,5,4,5,4,3,2,98,3,6,3,4,3,2,1
87,1,1,2,33,3,2,5,3,2,2,2,2,2,1,3,2,1,3,4,5,5,5,5,5,5,3,1,2,2,10,4,4,4,1,4,4,2,4,4,4,2,2,1,2,1,1,1,1,2,2,1,2,3, ,3,3,3,3,3,3,2,1,2,2,2,3,3,2,1,1,3,2,2,3,3,3,3,3,3,3,3,1,1,1,5,5,5,5,5,2,2,5,1,1,2,2,3,3,3,3,4,3,1,2,3,3,1,2,4,4,5,5,1,2,3,4,9,4,3,3,4,1
88,1,1,2,39,3,2,5,3,3,3,3,3,3,3,4,3,1,3,3,5,4,3,4,4,4,2,2,1,3,7,4,4,2,3,4,3,3,4,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3, ,3,3,3,4,3,4,2,3,3,3,2,3,1,3,1,3,2,2,3,3,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,3,3,2,2,2,1,2,2,1,2,3,1,1,1,3,3,2,2,2,3,2,5,4,2,2,3,4,2,3,4,4,2,10
89,1,1,2,30,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,3,4,5,4,4,4,1,1,2,1,6,3,1,1,1,4,1,4,4,1,3,1,2,2,1,1,1,1,2,2,1,1,1,1, ,2,2,1,5,5,5,5,1,1,1,4,4,1,3,1,1,1,1,1,1,1,3,3,3,3,3,3,1,4,1,5,5,5,1,5,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,3,4,5,2,1,2,4,6,4,3,4,1,1
90,1,1,2,35,5,2,6,3,3,4,2,3,2,1,2,2,1,3,4,5,2,5,5,4,2,3,3,4,1,8,4,3,3,1,4,2,2,4,4,4,2,1,1,2,1,1,1,2,1,2,2,3,5,3,3,4,3,3,3,3,2,2,3,3,2,3,5,3,2,2,2,2,1,4,3,4,4,4,3,4,4,3, ,3,2,3,3,2,3,2,1,2,1,1,1,1,3,3,9,3,2,3,2,3,3,3,3,3,4,4,4,4,3,2,2,3,2,3,4,4,6,1
91,1,1,2,35,2,2,5,3,3,3,2,3,1,2,2,2,1,4,4,1,1,1,1,1,2,3,3,4,1,4,4,4,2,2,4,2,3,4,4,4,2,2,1,2,1,1,1,1,1,2,2,4,5,2,4,3,3,4,3,4,2,3,3,3,2,2,1,3,1,1,1,1,1,3,1,4,1,3,3,4,4,2,3,3,2,3,3,2,2,4,2,2,1,1,1,1,3,2,9,3,3,4,1,2,2,2,2,1,5,4,4,5,4,2,1,4,2,5,2,3,1,12
92,1,1,1,19,3,2,3,3,1,2,1,1,1,1,3,2,1,2,3,4,1,5,1,1,1,3,1,1,2,8,4,1,1,1,2,2,3,4,4,4,1,2,1,2,1,1,1,2,2,2,1,3,4,6,3,3,4,3,3,3,1,2,2,1,4,4,3,4,1,3,4,4,2,3,3,2,4,3,4,4,4,2,3,2,2,4,3,1,1,2,2,2,1,1,1,2,2,3,2,2,4,4,3,2,2,2,4,3,5,5,5,5,1,1,2,3,6,6,2,3,1,8
93,1,1,1,29,2,4,5,3,3,3,3,2,2,2,2,2,1,3,3,2,1,1,1,2,2,3,3,2,2,6,3,3,2,3,4,2,4,4,4,4,2,2,2,2,1,1,1,1,1,3,3,3,3, ,3,3,2,3,4,3,2,2,3,3,2,2,3,1,1,4,3,4,4,3,3,4,4,3,4,3,3,2,3,3,2,2,3,2,2,3,2,3,2,1,1,1,1,2,3,3,2,3,2,3,3,3,2,3,3,4,4,4,3,2,99,3,3,3,4,4,2,1
94,1,1,1,20,3,4,5,3,2,3,2,3,2,2,1,2,1,3,3,5,5,5,5,3,2,3,1,1,4,8,3,2,4,3,4,4,4,4,4,4,2,2,1,2,2,1,1,2,1,2,3,3,3, ,3,3,3,3,3,3,3,2,3,3,3,3,1,2,1,2,2,1,3,3,4,4,4,3,3,3,3,2,3,3,2,2,2,2,3,3,2,3,1,1,1,1,2,3,3,3,3,3,1,3,3,2,1,3,2,4,2,4,3,1,3,5,3,7,4,4,2,1
95,1,1,1,25,3,3,3,3,3,3,2,3,2,1,2,1,1,3,3,5,5,5,5,2,2,3,3,2,3,7,4,3,3,2,4,4,2,4,4,4,2,2,1,2,1,1,1,2,1,3,2,3,3, ,3,3,3,3,3,3,1,2,3,3,2,3,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,2,3,3,2,3,2,2,2,2,2,3,1,1,1,1,2,2,3,3,2,3,3,3,2,3,1,3,4,5,3,3,3,1,99,5,3,3,4,4,2,4
96,1,1,1,22,4,3,5,4,2,2,2,3,3,3,4,3,5,4,3,5,5,4,4,3,5,2,1,4,1,8,4,3,4,1,1,1,3,3,1,3,2,2,2,2,1,1,1,2,2,1,2,4,3, ,3,3,3,3,3,3,3,2,3,3,3,3,1,3,2,1,2,3,3,1,1,3,4,3,3,4,3,2,3,2,3,3,3,4,3,1,3,2,1,1,2,2,2,4,2,3,1,3,2,2,3,2,2,2,2,3,5,2,2,1,98,4,3,7,2,3,4,8
97,1,1,1,29,1,2,3,2,1,1,1,1,2,2,3,2,5,1,3,4,5,2,4,5,4,3,1,2,4,7,3,3,2,3,4,2,3,4,4,3,2,2,1,2,1,1,1,2,2,3,3,3,3, ,3,3,3,4,4,4,4,1,2,2,3,2,1,4,1,1,2,3,3,1,3,4,3,3,3,3,3,2,2,3,5,5,5,2,5,2,2,3,2,2,2,2,2,2,3,3,4,3,3,2,3,2,4,2,4,4,2,3,2,1,98,4,2,7,3,4,1,1
98,1,1,1,27,3,2,2,2,2,2,1,1,2,2,3,2,3,2,3,5,3,9,1,3,2,2,4,4,5,4,2,2,2,3,3,2,3,3,2,2,2,2,2,2,2,2,1,1,3,2,1,4,2, ,3,3,2,3,2,2,4,2,2,3,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,2,4,3,3,2,1,2,1,2,2,2,2,2,3,4,3,1,3,2,5,4,2,4,4,3,2,1,1,3,5,4,2,5,5,1
99,1,1,1,21,4,3,5,3,3,4,3,3,2,3,4,3,4,3,3,5,3,4,5,4,4,2,2,4,8,7,3,3,2,3,4,3,4,4,3,3,1,2,2,1,3,2,3,2,2,3,3,3,3, ,3,2,3,3,4,3,2,2,2,3,2,2,1,3,1,3,2,2,3,3,2,2,3,2,3,3,2,3, ,2,3,2,3,3,2,3,3,2,3,2,3,3,3,3,2,3,3,2,3,3,2,3,2,2,2,4,4,4,4,1,2,3,3,4,2,3,3,1
100,1,1,1,22,3,3,6,4,4,4,4,2,1,1,1,1,5,4,4,5,5,5,5,5,5,3,1,5,1,6,4,4,4,1,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,2,4,5,2,4,4,3,3,3,3,3,1,4,3,2,2,3,3,1,2,2,2,3,1,3,2,3,4,4,4,4,2,3,1,5,5,5,1,1,5,2,1,1,1,1,1,1,3,3,4,3,4,4,2,4,4,4,3,3,3,4,3,4,1,98,4,11,4,5,4,1,1
101,1,1,1,19,1,1,2,3,3,2,2,2,1,1,4,2,1,1,1,4,5,3,4,4,3,1,1,2,2,7,2,3,2,2,2,1,1,2,1,4,2,2,2,2,2,3,3,3,3,1,2,3,3, ,3,3,3,3,3,2,2,2,2,2,2,1,1,2,1,1,4,3,1,1,3,4,4,2,3,2,2,1,3,1,1,2,3,1,1,1,2,1,2,1,2,3,3,3,3,3,2,2,2,1,2,1,2,2,3,4,3,3,2,1,2,4,10,4,3,3,2,1
102,1,1,1,27,2,2,2,2,1,1,1,2,1,2,3,2,5,2,2,4,4,2,4,4,4,1,1,2,4,8,2,2,2,3,4,2,4,4,4,3,2,2,2,2,1,1,1,2,2,3,2,2,3, ,2,2,2,3,4,4,4,1,3,2,3,2,1,2,1,1,2,2,1,1,1,2,2,2,3,2,2,3, ,1,2,2,2,1,2,1,2,2,2,1,3,3,2,3,2,2,2,2,1,2,3,4,2,2,3,4,5,2,2,2,1,4,6,5,3,4,2,2
103,1,1,1,19,1,2,5,4,4,4,4,2,2,1,1,1,1,3,3,5,4,5,5,5,5,2,1,2,1,5,4,4,3,4,4,1,1,4,4,1,2,2,2,2,1,1,1,2,2,3,3,4,5,5,3,2,1,4,4,1,1,1,1,1,3,1,1,1,1,1,4,1,1,1,3,3,3,1,1,1,1,1,4,3,1,1,3,1,1,5,1,5,1,1,1,1,1,1,2,2,3,3,3,1,1,2,3,3,4,5,5,5,2,1,98,3,10,3,3,3,1,8
104,1,1,1,21,1,2,4,3,1,2,1,2,1,1,3,1,3,1,3,5,4,2,5,5,5,3,1,2,2,9,4,4,2,1,2,2,2,4,4,4,1,2,2,2,1,1,1,2,2,2,2,2,4,2,3,3,3,4,5,5,2,1,1,1,2,4,1,1,4,1,2,1,1,3,3,2,4,2,3,4,3,1,4,2,5,4,4,1,1,1,2,3,2,1,2,3,1,3,1,1,2,3,2,2,2,2,3,1,4,2,3,1,2,1,98,4,10,4,2,3,1,1
105,1,1,1,22,2,2,3,2,2,1,2,2,2,2,3,2,1,1,2,5,5,4,4,4,4,1,1,2,3,7,3,3,3,3,3,2,3,3,3,3,2,2,1,2,1,1,2,2,2,2,2,1,3, ,3,3,3,3,3,2,2,2,3,3,4,3,1,3,1,1,1,2,3,1,1,3,3,3,3,3,3,1,3,1,2,3,3,2,5,2,2,2,2,1,2,3,3,3,3,3,3,2,2,2,2,2,3,1,3,4,4,4,2,1,98,4,3,5,4,4,1,14
106,1,1,1,26,3,2,3,2,2,1,2,2,1,1,3,2,3,1,3,5,5,4,4,4,3,1,1,2,2,8,3,3,3,3,3,2,3,3,3,3,2,2,1,2,1,1,2,2,2,2,2,2,3, ,2,2,3,3,4,2,2,2,3,3,4,3,1,3,1,1,1,2,3,1,1,3,3,2,2,3,3,1,3,2,2,3,3,1,5,1,2,2,2,1,2,3,3,4,3,3,3,2,2,2,2,2,3,1,3,4,4,4,2,1,3,4,10,4,3,3,1,6
107,1,1,1,21,2,2,3,2,2,2,2,1,1,2,3,1,1,2,1,5,5,1,4,4,4,2,1,2,1,6,4,3,2,2,4,2,3,4,3,4,2,1,2,2,1,1,1,1,2,3,3,2,3, ,2,3,3,3,3,2,2,1,3,2,2,2,1,4,1,1,2,3,4,3,4,3,4,3,3,4,3,1,3,1,5,5,5,2,2,1,2,2,2,1,1,3,2,3,3,3,3,3,2,2,2,3,3,3,4,5,5,4,2,1,2,4,10,4,2,3,1,8
108,1,1,1,23,2,2,3,2,2,2,3,3,3,2,3,1,1,2,3,1,1,1,2,2,2,3,1,2,2,4,3,4,4,3,4,3,3,4,4,3,2,2,2,2,1,2,2,3,3,3,4,3,4,1,3,3,2,3,3,2,3,1,3,2,3,2,1,4,1,3,3,3,3,3,3,3,3,4,4,4,4,1,2,1,2,2,3,2,2,2,2,3,1,2,2,2,3,3,2,3,3,3,2,2,2,2,2,2,3,3,5,5,2,1,98,4,10,3,3,4,2,1
