id,wara,siz,ara,sex,wage,age,Q2,Q3,Q4,a15,a16,a17,a18,Q5_1,Q5_5,Q5_2,Q5_3,Q5_9,Q5_6,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,a35,a36,Q11,Q12,a39,Q13,Q14,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a64,a65,Q18,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,Q19_1,Q19_2,Q19_3,Q19_4,Q20,b07,b08,b09,b10,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b54,b55,b56,b57,b58,Q27,b60,b61,job,mar,edc,rel,inc,b70,b71,b72,b73,wt
48,4,1,1,1,49,3,1,2,3,3,2,2,2,2,2,3,1,1,1,1,2,4,5,5,1,3,4,4,2,2,2,1,3,3,3,3,4,2,2,4,4,3,2,2,2,2,1,1,1,1,2,1,3,2,2, ,3,3,3,3,3,3,3,4,4,2,4,2,2,3,3,3,3,4,4,4,3,1,2,2,3,2,1,2,1,1,3,3,3,1,2,3,3,3,3,3,3,2,2,2,2,2,2,2,4,4,2,2,2,1,1,3,1,1,3,3,3,3,2,2,2,4,9,3,4,4,3,3,3,6,3,3,2,2,98,2,4,5,1,4,1
49,4,1,1,1,46,3,1,1,2,1,1,1,1,1,1,1,2,2,2,5,1,2,3,3,3,3,2,1,1,1,2,2,2,2,2,3,3,2,3,3,4,3,2,1,2,2,1,1,2,2,2,2,3,4,1, ,1,1,4,4,1,1,1,5,1,2,5,3,1,1,3,1,2,5,5,5,5,2,2,2,4,3,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,3,3,3,1,4,4,1,1,1,4,1,1,1,1,1,2,1,4,1,1,1,1,2,3,5,4,1,2,2,1,4,2,2,3,2,3,4,4,2,17,1
50,4,1,1,1,47,3,2,2,2,1,1,2,2,2,2,3,1,1,2,2,4,3,3,2,2,2,2,1,2,1,3,1,2,2,1,2,2,3,3,3,3,2,2,1,1,2,3,3,3,2,3,3,2,2,2, ,1,2,3,4,3,1,1,1,5,3,1,1,3,2,1,3,3,2,3,3,3,1,2,1,4,3,1,4,1,1,2,2,2,1,2,3,2,2,3,3,4,1,1,1,1,1,2,3,3,3,3,3,1,1,1,2,1,1,2,2,2,2,1,1,3,1,5,2,1,4,4,1,2,2,4,2,2,2,3,4,4,4,2,4,1
51,4,1,1,1,40,3,5,2,2,4,3,3,1,1,1,1,4,1,1,4,2,3,3,3,4,4,4,4,3,2,1,2,4,3,3,3,4,3,3,4,4,2,2,2,1,2,1,1,1,2,2,2,2,4,3, ,4,4,2,2,2,2,3,4,1,1,2,1,2,3,3,3,3,4,4,3,4,2,4,2,4,1,1,3,1,1,1,1,1,1,2,1,4,2,3,2,3,1,1,1,1,1,3,2,2,2,3,2,1,1,3,1,1,1,2,2,1,2,1,2,3,4,7,2,1,2,2,1,4,1,2,4,1,2,98,1,3,3,1,4,1
52,4,1,1,1,40,3,1,2,2,2,2,2,2,1,1,1,3,2,1,1,3,3,5,5,5,5,5,5,2,2,1,2,4,4,1,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,4,1,3,2,2,3,3,4,2,4,4,1,2,1,1,1,1,1,1,5,5,4,4,1,1,1,4,2,1,3,3,1,1,1,1,1,2,3,3,3,3,3,3,1,1,1,1,1,1,1,3,4,2,1,1,2,2,2,1,1,1,1,1,3,1,2,3,3,4,1,2,2,4,1,4,1,2,4,1,3,2,3,4,4,1,6,1
53,4,1,1,1,47,3,1,2,3,1,1,1,1,1,2,2,3,1,1,1,1,2,2,1,2,5,4,4,2,1,1,4,2,3,3,2,2,2,2,2,4,2,2,2,2,2,1,1,1,1,1,1,1,2,3, ,1,2,4,4,1,1,1,5,4,1,4,1,2,2,1,1,3,4,4,5,2,1,3,2,4,2,1,2,1,1,2,3,2,1,2,3,2,2,3,4,3,1,1,2,4,3,3,2,4,4,1,1,2,2,1,2,3,2,3,2,2,3,1,1,2,4,8,2,4,4,4,1,2,1,3,2,2,2,1,3,3,4,2,8,1
54,4,1,1,1,40,3,5,4,6,4,4,3,4,4,4,3,3,1,1,4,3,4,4,4,4,5,5,5,2,2,3,4,3,3,4,1,3,4,3,4,4,4,2,2,2,2,1,1,2,1,2,2,1,4,5,1,3,2,3,3,3,3,3,1,1,1,1,1,5,3,3,3,3,3,3,1,1,2,3,3,2,2,1,1,1,1,1,2,3,3,3,4,2,3,3,3,3,1,2,2,3,3,3,2,2,5,3,5,2,2,2,3,1,1,2,3,2,3,1,2,2,4,5,3,3,4,2,3,3,8,2,4,1,3,98,2,4,4,2,4,1
55,4,1,1,1,47,3,1,1,2,2,2,2,3,3,1,2,3,2,1,1,1,3,3,5,2,4,4,5,1,1,1,2,1,3,4,4,2,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,4,1,3,1,2,1,1,1,2,1,4,1,1,1,5,1,1,1,2,4,4,4,4,1,2,1,4,1,1,3,1,1,4,4,3,1,2,3,3,4,4,4,4,1,1,1,4,1,1,4,4,4,1,1,4,2,1,1,1,1,1,4,1,2,1,1,3,3,9,3,1,2,4,3,3,1,3,2,2,2,3,2,3,5,1,4,1
56,4,1,1,2,40,3,3,3,4,3,3,3,3,2,2,2,2,2,1,1,4,4,5,1,2,4,4,3,3,2,2,1,3,4,2,3,4,2,1,1,4,4,2,2,2,2,1,1,1,1,1,1,3,3,3, ,3,3,3,3,2,2,2,2,4,3,3,1,2,3,1,3,3,4,4,4,3,1,2,2,2,2,1,4,1,1,3,3,3,1,2,3,2,3,3,3,3,2,1,1,1,1,2,2,4,4,4,4,3,1,2,3,1,1,3,3,4,3,3,2,2,4,8,4,5,4,1,4,4,8,4,3,2,2,98,2,4,6,3,8,1
57,4,1,1,2,41,3,2,2,3,3,2,2,2,2,2,3,1,1,1,1,2,4,5,5,1,3,4,4,2,2,2,1,3,3,3,3,4,2,2,4,4,3,2,2,2,2,1,1,1,1,2,1,3,2,2, ,3,3,3,3,3,3,3,4,4,2,4,2,2,1,1,2,3,4,4,4,3,1,2,2,3,2,3,2,1,1,3,3,3,1,2,3,3,3,3,3,3,2,2,2,2,2,2,2,4,4,2,2,2,1,1,3,1,1,3,3,3,3,2,2,2,4,7,3,4,4,2,3,3,4,3,2,2,3,2,3,3,3,1,8,1
58,4,1,1,2,43,3,2,2,3,3,2,2,2,2,2,3,2,1,1,1,2,3,4,4,1,3,4,4,2,2,2,1,3,3,3,3,4,2,2,4,4,3,2,2,2,2,1,1,1,1,2,1,3,2,2, ,3,3,3,3,3,3,3,4,4,2,4,2,2,3,3,3,3,4,4,4,2,2,2,2,3,2,1,3,1,1,3,3,3,1,2,3,3,3,3,3,3,2,2,2,2,2,1,2,4,4,2,2,2,1,1,3,1,1,3,3,3,3,2,2,2,4,8,3,4,4,2,3,3,4,3,2,2,2,2,3,4,4,1,8,1
59,4,1,1,2,49,3,3,2,4,2,2,2,2,2,2,2,3,2,2,1,3,3,5,5,2,4,4,4,2,2,2,2,3,4,3,3,4,2,2,2,4,2,2,2,2,2,1,1,1,1,1,1,2,1,2, ,3,2,2,2,2,3,3,3,3,3,3,1,1,2,2,3,3,3,3,3,2,1,2,2,3,2,1,3,1,1,3,3,3,1,2,3,3,2,3,3,3,1,1,1,1,1,1,2,3,4,2,2,2,2,2,2,1,1,2,3,2,4,3,2,2,4,7,3,3,3,3,4,3,8,4,3,2,2,2,1,5,6,2,4,1
60,4,1,1,2,49,3,1,2,1,2,2,2,2,1,3,2,1,1,1,3,2,2,2,3,2,2,2,1,2,2,2,1,2,3,3,2,4,4,4,4,4,3,2,2,1,2,1,1,1,1,1,1,2,4,3, ,3,3,4,3,4,2,1,2,2,1,1,1,2,3,3,3,2,3,2,2,1,2,2,2,4,2,1,3,1,1,1,1,1,1,2,3,2,1,3,3,3,2,1,2,2,2,2,1,1,3,2,2,1,2,1,3,1,1,1,1,1,3,1,1,1,4,6,2,2,4,2,2,2,2,4,5,2,1,2,1,4,4,2,8,1
61,4,1,1,2,46,3,1,2,5,2,2,2,1,2,1,1,2,2,2,3,2,3,3,2,2,4,4,4,2,1,2,2,3,3,4,2,4,3,3,3,4,3,2,2,1,2,1,1,1,1,2,1,2,4,3, ,4,2,3,3,2,2,2,2,3,1,2,1,2,1,2,2,2,5,5,4,4,2,3,2,4,1,1,3,1,1,1,1,2,3,3,4,4,3,3,3,2,1,1,1,1,1,2,2,2,3,1,1,1,2,1,2,1,1,2,3,2,3,2,2,3,4,7,2,3,2,3,2,2,3,3,2,2,2,3,1,4,4,4,1,1
62,4,1,1,2,46,3,4,3,6,3,2,2,3,3,3,2,3,2,2,1,3,3,4,4,4,4,5,5,2,2,2,2,3,3,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,2,2,3,3, ,3,3,2,3,2,4,2,2,1,3,3,1,2,1,1,1,2,3,3,2,2,3,2,3,3,3,1,3,1,1,4,2,3,1,2,3,4,2,2,2,2,1,1,2,1,1,3,4,4,4,4,5,2,1,1,2,1,1,2,3,3,3,2,2,3,4,5,2,2,3,3,3,3,1,4,5,2,2,1,2,2,3,1,4,1
63,4,1,1,2,43,3,2,2,3,2,2,2,2,2,2,2,3,2,2,3,2,2,4,4,1,4,4,4,3,1,2,2,3,3,3,1,2,1,1,4,4,3,2,2,1,2,1,1,1,1,1,1,1,1,3, ,2,1,3,3,2,3,2,4,3,2,2,1,2,3,3,4,2,4,4,3,3,1,2,2,3,1,1,3,1,1,2,2,2,1,2,3,3,2,3,2,3,1,1,1,2,2,1,2,4,3,2,2,1,3,1,3,2,1,2,3,3,3,2,2,2,3,8,3,4,4,1,2,3,2,3,3,2,2,3,4,2,3,1,4,1
64,4,1,1,2,65,4,1,2,1,3,3,2,2,2,2,3,4,2,2,2,2,3,2,4,4,4,4,4,2,2,1,4,2,3,2,2,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,4,3, ,2,3,3,2,2,4,2,4,2,4,2,1,1,1,1,1,3,2,2,2,1,2,3,3,1,3,1,3,3,1,2,3,4,1,2,3,3,2,2,2,2,1,1,1,1,1,3,3,3,3,2,3,2,1,1,2,1,1,2,4,3,2,2,2,2,4,7,2,3,1,3,3,3,1,2,5,2,1,98,1,4,4,1,1,1
65,8,2,1,1,22,1,4,3,6,3,3,3,3,3,3,3,4,2,3,98,4,3,2,2,2,3,2,3,3,3,3,4,3,3,3,3,3,3,2,3,3,3,2,2,2,2,3,1,3,2,2,2,3,3,4,4,3,3,4,4,3,4,4,4,4,4,4,3,4,4,3,3,3,3,4,4,4,2,3,3,3,3,1,4,2,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,2,3,2,2,2,3,3,3,2,2,2,2,5,4,3,2,4,2,3,2,4,3,1,2,1,2,3,4,1,12,1
66,8,2,1,1,22,1,1,2,6,4,3,2,2,3,1,1,4,1,1,5,2,1,4,4,3,4,5,2,3,3,1,2,3,2,3,1,1,2,3,3,3,2,1,1,1,2,1,1,2,3,2,1,2,2,3, ,3,3,3,2,1,1,1,3,5,1,1,1,3,2,1,1,1,4,4,3,3,1,1,2,3,2,1,4,1,3,4,4,4,1,2,3,3,3,3,3,3,1,1,2,2,2,1,4,3,5,4,5,1,2,1,3,2,2,1,3,3,1,1,1,3,2,8,2,5,2,1,2,2,4,2,3,1,3,3,4,2,3,1,8,1
67,8,2,1,1,19,1,2,2,5,3,2,1,2,2,1,2,2,1,1,3,3,3,5,4,2,4,5,3,2,3,2,2,3,3,2,3,3,2,2,4,4,3,2,2,1,2,2,1,2,1,1,2,3,2,2, ,3,2,3,3,3,3,3,2,1,1,3,3,3,2,2,2,3,3,2,2,2,2,2,2,3,2,1,4,4,1,2,1,1,1,3,3,4,2,2,3,3,2,1,2,2,2,1,2,3,3,2,1,1,2,2,2,1,2,3,1,2,3,3,2,1,3,8,4,4,3,3,3,2,7,3,6,1,3,3,4,3,3,4,1,1
68,8,2,1,1,22,1,3,2,5,3,3,2,1,2,1,1,4,1,1,5,1,3,1,1,1,1,2,1,3,2,1,2,3,3,3,1,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,2,4,4,3,2,2,3,3,5,3,3,2,3,2,2,1,3,2,2,3,3,3,3,3,3,1,3,2,4,2,1,4,1,1,1,1,1,1,2,1,3,2,3,2,2,3,1,1,3,3,3,5,5,5,5,5,5,5,3,3,3,1,3,3,3,2,1,2,2,4,6,2,3,4,3,3,3,7,3,6,1,3,1,4,3,4,1,8,1
69,8,2,1,1,22,1,2,2,2,2,3,2,2,3,3,2,2,2,2,5,2,3,2,2,2,2,1,2,1,2,2,2,2,3,3,1,4,3,4,4,4,4,2,2,1,2,1,1,1,2,1,1,1,1,2, ,3,4,1,2,1,5,5,4,5,5,5,5,5,5,5,5,1,4,3,2,1,2,4,4,4,4,1,3,2,1,2,3,2,1,2,3,3,2,3,4,4,2,3,2,2,3,3,5,4,4,5,5,4,1,3,2,4,4,3,2,4,2,1,4,4,4,7,3,2,4,3,2,1,2,3,3,1,3,2,2,2,3,1,8,1
70,8,2,1,1,22,1,4,2,3,3,2,2,2,3,1,3,4,1,2,1,3,3,4,4,4,4,4,4,3,3,1,4,3,3,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,3,1,4,1,3,3,2,3,3,3,3,2,5,2,2,1,2,3,3,3,2,3,3,3,3,1,2,2,2,3,1,4,3,1,2,2,3,1,2,1,1,4,4,4,4,2,2,2,2,2,3,2,1,2,2,1,1,5,2,3,2,2,2,3,3,3,2,2,2,3,3,2,5,1,3,2,2,3,4,2,1,2,2,1,4,4,2,1,1
71,8,2,1,1,19,1,3,2,3,3,2,2,1,2,2,1,2,1,1,3,2,4,3,2,3,4,4,4,3,3,3,3,3,3,3,2,4,4,3,3,4,2,2,2,2,2,3,1,2,1,1,1,3,1,4,3,3,3,3,4,3,5,5,3,4,3,3,1,1,2,3,3,3,2,1,2,2,2,3,2,2,1,1,4,4,2,3,3,4,3,3,3,2,2,3,2,3,2,3,3,3,3,3,5,5,5,4,3,3,2,2,2,2,1,1,3,2,3,2,3,2,4,6,2,3,2,2,2,4,7,3,6,1,3,2,4,3,3,1,8,1
72,8,2,1,1,19,1,2,2,4,2,2,3,2,2,2,1,3,2,2,3,3,2,4,5,3,4,4,4,3,2,2,2,3,3,4,2,2,2,4,4,3,3,1,2,1,2,2,1,2,2,3,2,2,2,3, ,2,2,3,4,2,2,2,3,3,2,2,2,2,2,3,3,2,4,3,3,3,2,2,2,3,2,1,2,1,3,3,3,3,3,2,3,4,3,3,3,3,1,1,2,2,2,3,3,5,5,1,2,2,1,2,3,3,2,2,4,3,3,2,2,3,3,6,2,3,2,4,3,3,7,3,6,1,3,98,1,4,4,2,8,1
73,8,2,1,1,22,1,1,2,6,1,1,1,1,1,1,1,4,1,1,1,1,1,3,3,3,3,5,5,3,1,1,2,2,4,1,2,4,4,4,4,4,4,2,2,2,2,1,1,1,1,3,1,1,5,2, ,2,2,2,2,2,3,1,1,5,1,1,1,1,1,1,5,4,3,3,3,3,1,1,1,4,3,1,4,1,1,1,1,1,1,3,1,3,1,3,1,3,1,1,1,1,1,2,5,5,5,5,5,5,2,1,4,1,1,1,4,1,2,1,1,1,1,1,4,1,1,2,4,5,7,1,6,1,3,98,4,2,2,1,1,1
74,8,2,1,1,20,1,2,2,6,3,3,2,2,3,2,2,3,2,2,5,2,2,4,4,3,4,4,4,2,2,2,4,3,3,3,3,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,3,3, ,3,3,3,3,3,3,2,3,3,3,3,1,2,3,2,2,2,3,3,3,3,2,2,2,2,2,1,4,1,1,3,2,2,1,2,3,3,1,3,3,3,2,1,2,3,3,2,3,3,3,2,2,2,2,1,2,1,1,2,2,2,3,3,3,3,3,7,3,3,2,3,3,4,7,2,6,1,3,2,4,3,3,2,8,1
75,8,2,1,1,22,1,3,2,5,4,3,3,4,3,1,3,3,3,1,5,2,3,5,5,5,5,5,5,3,3,1,5,4,3,3,2,1,1,3,3,2,1,2,2,1,2,1,1,2,1,2,1,3,2,5,2,4,3,2,4,4,3,3,1,5,1,1,1,2,2,1,2,3,4,4,4,3,2,3,2,4,2,2,3,1,1,2,2,2,3,3,3,3,3,3,3,3,2,2,3,2,3,3,2,2,2,1,2,2,2,3,1,1,2,1,1,1,2,2,2,3,2,6,3,4,1,2,2,3,8,3,6,1,3,98,4,2,3,1,8,1
76,8,2,1,1,21,1,3,3,6,2,2,2,2,2,1,1,2,2,1,3,2,4,4,3,2,5,5,5,3,3,1,4,4,3,2,3,4,2,4,4,4,3,2,2,2,2,3,1,2,2,2,1,2,1,3, ,4,2,3,4,2,2,2,3,2,2,2,1,2,2,1,1,3,4,4,3,3,1,2,2,3,2,3,4,1,2,4,3,4,1,2,3,4,4,4,4,4,3,2,3,3,3,1,3,3,3,3,3,1,3,3,2,2,1,3,4,3,4,1,1,1,4,5,2,5,2,4,3,4,7,4,6,1,3,98,4,4,4,1,8,1
77,8,2,1,1,19,1,3,3,6,3,2,3,2,3,1,1,2,3,2,5,2,4,5,4,3,4,3,5,3,3,1,4,3,3,2,2,4,4,4,4,4,4,2,2,2,2,2,1,2,2,2,1,3,3,5,3,4,3,3,3,2,2,2,2,2,3,3,1,2,1,1,2,3,3,3,2,2,1,2,2,3,2,1,4,1,1,3,2,3,1,2,1,2,4,4,4,3,2,2,3,2,3,3,2,3,3,2,3,2,5,3,3,2,2,4,4,3,3,2,2,3,4,6,2,3,1,2,3,2,7,2,6,1,3,2,3,3,5,1,1,1
78,8,2,1,1,19,1,2,2,6,1,3,3,2,3,2,1,2,2,2,5,2,3,3,3,2,3,3,2,2,2,2,4,3,3,3,1,4,3,3,2,3,3,1,1,1,2,2,1,3,3,3,1,3,1,1, ,2,2,2,2,3,2,2,2,3,2,4,3,3,2,2,2,3,3,3,3,3,2,3,2,3,2,3,3,4,3,3,3,3,1,2,3,2,4,4,4,4,3,2,3,3,3,1,1,4,4,1,2,2,4,1,2,2,2,3,3,2,4,2,2,3,3,5,1,3,2,2,2,2,7,3,6,1,3,98,3,3,4,2,8,1
79,8,2,1,1,19,1,1,2,5,3,1,2,1,2,1,2,3,1,1,4,1,1,5,5,3,4,5,4,3,3,2,4,2,3,4,3,3,3,3,3,3,3,2,1,1,2,2,1,1,2,2,2,2,2,4,2,2,2,3,3,2,4,3,3,3,1,2,1,3,3,3,3,3,2,3,3,2,2,3,3,2,2,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,2,1,3,3,3,3,1,1,2,1,2,3,4,7,3,3,4,1,2,3,7,2,6,1,3,98,4,2,3,1,1,1
80,8,2,1,1,23,1,5,2,3,2,2,2,2,2,2,2,4,2,3,3,2,4,3,3,3,5,5,5,2,1,1,5,3,3,4,1,3,3,4,4,4,3,2,1,2,2,1,1,2,2,1,1,2,4,3, ,2,2,4,3,3,4,3,3,3,2,3,1,2,3,3,3,3,3,3,1,2,1,2,4,3,1,3,2,1,1,4,2,4,1,2,3,4,4,4,4,3,2,4,4,4,4,1,5,5,5,5,5,2,2,1,1,2,1,2,3,3,4,2,2,2,1,5,2,3,4,1,3,3,8,4,6,1,2,98,4,2,3,1,1,1
81,8,2,1,1,23,1,2,3,5,4,4,2,1,2,3,2,4,1,1,5,2,3,4,2,2,4,4,4,3,3,1,1,2,4,3,2,3,2,3,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,3, ,2,2,2,3,5,3,3,1,3,1,1,1,1,1,1,1,1,5,5,5,5,1,3,3,3,3,1,3,3,1,1,1,1,1,2,1,1,1,3,3,4,1,1,1,1,1,1,4,3,4,3,2,1,1,3,3,2,2,2,4,4,2,1,2,2,3,5,2,4,2,3,3,3,8,3,3,1,3,4,4,3,4,1,11,1
82,8,2,1,1,23,1,4,3,6,2,2,1,2,2,1,1,2,2,1,3,1,4,5,4,5,5,4,5,3,3,1,2,4,3,2,2,3,3,4,4,4,4,2,2,2,2,2,1,2,2,2,1,2,1,4,3,4,3,2,2,2,1,1,2,1,2,2,1,2,2,4,4,3,2,2,2,2,3,2,2,3,3,3,3,2,1,3,4,3,1,2,3,3,4,4,4,4,2,2,4,4,4,1,5,5,5,1,2,1,5,2,3,2,1,3,4,4,2,1,2,3,4,6,2,2,2,2,2,2,4,3,6,1,3,3,1,5,6,1,8,1
83,8,2,1,1,23,1,3,2,5,3,2,2,3,3,1,2,3,1,1,5,3,3,5,5,5,4,5,4,3,2,2,5,4,3,2,1,1,1,2,3,4,3,2,2,1,2,1,1,1,2,2,1,1,2,5,2,3,3,2,3,2,4,4,1,1,1,1,1,3,3,3,2,3,3,3,3,1,2,3,3,2,3,1,3,2,1,1,1,1,1,4,2,4,2,2,2,2,2,1,2,2,2,3,5,5,5,5,5,2,5,1,4,2,1,1,4,4,2,1,3,3,3,9,2,5,1,1,3,3,8,3,6,1,3,98,4,3,3,1,8,1
84,8,2,1,1,23,1,4,3,6,4,2,2,2,3,2,2,3,2,1,1,3,3,4,3,4,3,4,4,1,1,1,2,4,4,4,2,4,2,2,4,4,2,2,2,1,2,1,1,1,2,1,1,2,1,3, ,3,3,2,3,2,2,1,3,2,1,1,1,3,2,4,4,3,4,4,2,4,2,2,1,3,1,1,3,1,3,3,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,3,1,5,1,2,2,2,1,1,1,2,1,3,3,2,4,4,5,2,4,2,2,2,4,1,4,3,1,3,98,3,4,5,2,8,1
85,8,2,1,1,26,1,2,2,6,1,1,1,1,2,1,2,3,2,1,1,2,2,4,3,2,3,3,3,1,1,2,4,3,4,4,3,4,3,3,4,4,3,2,2,2,2,1,1,1,1,2,2,3,1,1, ,1,2,3,3,1,2,2,2,3,2,2,1,5,2,2,5,1,5,5,2,3,2,2,2,3,2,1,3,1,1,3,3,3,1,3,1,3,3,4,3,3,1,1,1,3,3,1,1,5,5,1,5,1,2,2,2,1,1,3,3,3,3,3,2,4,4,5,1,5,4,2,3,2,8,2,2,1,3,98,3,4,4,2,8,1
86,8,2,1,1,25,1,3,2,5,3,2,2,1,2,2,2,4,2,1,1,2,3,3,3,3,5,4,5,2,2,1,5,3,4,3,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,2,1,4,1,3,2,2,4,2,2,3,1,4,1,1,1,2,3,2,3,2,4,4,4,4,2,2,2,3,3,4,4,3,1,3,2,3,1,2,3,3,2,3,3,3,1,1,2,2,1,3,5,5,5,1,5,1,2,1,2,1,1,1,2,3,3,2,1,2,4,3,2,4,2,2,2,3,8,4,3,2,2,98,3,3,4,2,4,1
87,8,2,1,1,28,1,1,1,2,2,1,3,2,1,1,1,3,2,1,4,1,2,4,4,5,5,4,5,3,3,1,1,3,3,2,2,2,2,2,2,4,4,2,2,1,2,2,1,2,2,2,1,2,2,3, ,3,2,2,2,2,2,2,3,2,3,2,1,3,2,2,2,2,4,4,4,4,1,2,1,3,2,2,3,1,1,3,2,1,1,2,3,4,2,4,2,3,1,1,2,2,2,1,2,3,3,1,1,1,3,1,3,2,1,4,3,3,2,1,2,2,4,7,1,1,3,3,2,4,1,2,6,1,3,2,4,3,3,1,8,1
88,8,2,1,1,25,1,1,2,3,2,3,2,2,1,1,2,4,2,1,1,1,2,3,3,2,4,3,3,3,3,2,2,3,4,1,1,1,1,3,1,4,4,2,2,2,2,1,1,1,2,2,1,2,1,2, ,2,1,3,3,3,2,1,4,1,1,1,1,2,1,1,4,2,4,4,4,4,1,1,1,4,3,1,4,1,1,2,2,1,1,3,1,1,4,4,4,4,1,1,1,3,2,3,3,3,2,1,1,1,2,1,2,2,1,2,3,3,3,1,1,2,3,8,4,3,2,3,2,3,1,3,6,1,3,98,4,2,3,1,8,1
89,8,2,1,1,29,1,4,4,6,3,3,2,3,3,3,2,2,3,3,5,3,3,5,5,4,4,4,4,3,3,3,5,3,3,3,3,3,2,2,2,3,3,2,2,2,2,1,1,1,2,2,1,1,2,4,1,3,3,3,3,3,3,3,3,2,3,3,1,3,3,2,3,3,2,2,2,2,2,3,2,3,3,3,4,1,2,3,2,3,1,2,4,3,2,3,2,3,2,1,2,2,2,3,3,3,3,2,2,2,2,2,2,1,1,2,2,2,3,3,3,3,3,7,3,3,2,3,3,4,4,4,4,1,3,98,4,2,3,2,14,1
90,8,2,1,1,28,1,2,2,2,2,3,2,3,2,2,2,3,2,3,5,3,3,2,3,2,1,2,2,2,1,2,2,2,3,3,3,2,2,2,2,3,2,2,2,1,2,1,1,1,2,2,1,3,3,3, ,3,3,3,2,2,2,2,3,3,2,2,2,3,2,2,2,3,3,3,3,2,2,2,2,2,2,1,4,3,2,3,3,3,1,2,3,3,2,3,3,3,2,2,2,2,3,1,2,2,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,3,7,3,3,2,3,3,3,1,3,4,1,2,2,4,3,4,3,8,1
91,8,2,1,1,29,1,3,2,3,4,4,3,4,3,2,2,4,2,4,1,4,3,5,1,3,5,4,4,3,3,1,4,3,4,2,2,4,3,4,4,4,3,2,1,2,2,2,2,2,2,2,1,2,2,3, ,2,3,2,3,2,2,2,1,4,1,1,1,3,3,3,3,3,3,3,3,3,1,3,4,4,4,1,4,3,1,2,2,2,1,2,3,3,2,3,3,3,2,2,3,3,2,3,3,3,5,3,3,2,2,2,3,3,2,2,2,2,2,2,3,3,3,7,3,4,1,3,2,2,8,3,2,2,2,98,3,3,4,1,1,1
92,8,2,1,1,27,1,1,1,1,2,3,2,1,1,2,3,4,1,1,1,1,1,2,3,3,4,3,3,2,1,1,2,1,1,2,2,3,3,2,2,1,2,2,2,1,2,3,2,2,2,2,2,1,2,3, ,2,2,2,3,2,3,3,2,2,3,2,1,2,4,4,4,2,3,3,2,2,2,2,2,3,2,1,4,1,1,2,2,2,4,2,2,2,2,3,3,3,2,1,3,3,1,1,3,3,3,1,1,1,1,2,2,1,1,2,4,2,1,1,2,3,1,5,2,1,3,1,2,2,1,2,4,1,3,1,4,3,4,1,8,1
93,8,2,1,1,29,1,2,2,4,1,3,2,2,1,1,1,3,2,1,3,3,3,3,3,3,3,2,1,2,1,1,5,3,3,3,2,4,2,3,4,4,2,2,2,2,2,1,1,2,2,2,1,2,2,5,2,3,3,3,3,2,2,2,1,2,1,1,1,1,2,2,2,3,3,3,3,3,2,2,2,3,3,1,3,1,1,1,2,1,1,2,3,2,2,3,3,3,1,1,1,2,2,1,1,1,2,1,2,1,2,1,1,1,2,2,2,2,3,2,1,2,3,6,3,4,4,1,2,2,1,3,3,1,3,98,2,3,4,6,8,1
94,8,2,1,1,28,1,3,2,5,2,2,2,1,2,3,2,3,3,3,1,3,3,4,3,4,4,4,4,3,2,1,4,3,3,3,2,4,3,4,4,4,4,2,2,1,2,2,1,2,2,2,2,2,2,3, ,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,2,2,4,1,1,3,3,3,1,2,3,2,4,4,4,4,3,3,3,3,3,1,5,5,5,5,5,5,3,2,2,2,2,2,2,2,3,2,1,1,1,5,2,4,2,3,2,3,4,4,2,1,3,98,2,2,4,4,8,1
