ID,TARA,ARA,SIZ,SEX,TSQ1,SQ1,Q2,Q3,Q4,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q5_1,Q5_5,Q5_2,Q5_3,문5_9,문5_6,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,문10,문11,Q11,Q12,문14,Q13,문16,Q14,Q15,문19_1,문19_2,문19_3,문19_4,문19_5,문19_6,문20_1,문20_2,문20_3,문20_4,문21_1,문21_2,문21_3,문21_4,문21_5,문22,문23,문24,문25,문26,Q18,문28,문29_1,문29_2,문29_3,문29_4,문29_5,문29_6,문30_1,문30_2,문30_3,문30_4,문30_5,문31_1,문31_2,문31_3,문31_4,문31_5,문31_6,Q19_1,Q19_2,Q19_3,Q19_4,Q20,문34_1,문34_2,문34_3,문34_4,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,문41_1,문41_2,문41_3,문41_4,문42,문43_1,문43_2,문43_3,문43_4,문43_5,문43_6,문44_1,문44_2,문44_3,문44_4,문44_5,문44_6,문44_7,문44_8,문45,문46,문47,문48,문49,Q27,문51,문52,문53_1,문53_2,문53_3,TD1,D1,D2,TD3,D3,D4,TD5,D5,D6,D7,D8,D9,
"1,016",2,6,1,1,5,68,2,2,3,4,4,4,4,4,3,1,1,4,3,1,5,1,3,5,5,5,3,5,5,3,2,1,5,3,2,5,4,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,4,3,2,1,1,5,5,5,5,5,5,1,3,3,1,3,3,3,3,2,4,4,3,3,2,1,2,4,1,1,4,1,3,2,1,3,2,3,1,3,3,3,3,4,4,4,1,1,1,1,2,2,1,2,4,2,2,2,2,1,1,2,1,1,2,3,2,8,1,1,5,1,2,2,2,5,6,12,4,3,4,98,1,4,3,3,1,6,0.68
"1,017",2,6,1,2,5,65,3,2,2,3,3,2,2,3,3,3,2,3,2,2,1,3,3,4,3,3,4,3,3,2,1,1,2,2,3,3,2,2,4,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,1,5,3,2,3,2,2,2,3,4,3,1,2,2,3,3,3,3,3,3,2,4,3,3,3,2,2,1,2,2,2,2,1,3,2,1,2,2,3,3,3,3,3,3,3,3,3,1,1,2,2,4,2,4,4,2,2,2,2,3,2,1,2,2,3,2,4,3,5,2,4,4,1,3,4,2,3,6,12,2,2,3,1,1,4,4,4,2,6,0.74
"1,018",2,6,1,2,5,61,1,2,3,2,2,2,2,3,2,2,3,4,1,1,1,2,3,5,5,4,5,5,5,3,3,1,2,3,4,4,3,2,3,3,3,3,2,2,2,2,2,2,1,1,2,2,4,2,1,2,2,2,3,2,2,2,3,3,2,2,1,2,2,2,2,3,3,3,3,3,3,3,3,2,2,1,2,2,3,2,1,3,1,1,1,1,1,1,2,3,3,4,4,4,4,2,2,2,2,4,2,3,3,2,2,2,1,3,2,2,1,1,2,2,3,2,8,2,3,3,5,3,2,2,2,2,2,2,2,3,1,4,12,3,3,2,2,0.74
"1,019",2,6,1,2,5,63,4,3,6,3,2,3,3,2,3,2,2,2,2,3,4,3,3,2,3,2,2,3,4,3,3,1,4,3,3,3,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,3,3,3,2,2,4,3,2,3,4,3,3,2,3,3,2,3,4,5,4,3,3,2,2,2,3,2,4,2,1,1,1,3,3,1,1,3,3,3,3,3,3,2,2,2,2,2,3,3,3,4,3,3,2,2,2,1,2,2,3,2,2,2,5,2,3,3,2,3,3,2,3,5,9,4,1,2,1,2,5,4,4,2,11,0.74
"1,020",2,6,1,2,5,61,2,2,4,4,4,4,1,4,4,4,3,4,1,2,2,1,4,3,4,3,4,4,4,3,3,4,4,3,4,5,3,1,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,4,1,3,3,3,5,5,1,5,3,1,1,4,2,1,1,2,3,2,1,2,3,2,1,1,1,3,3,3,3,2,5,2,1,2,2,4,3,3,4,4,3,1,3,4,3,1,1,4,3,3,1,1,1,4,1,4,1,3,3,1,2,1,3,1,2,1,10,2,1,1,1,1,3,1,3,3,3,2,2,3,1,4,10,4,4,1,10,0.74
"1,021",2,10,2,1,1,23,1,2,4,3,1,2,2,4,2,1,1,3,1,1,5,1,1,2,4,1,4,3,1,1,1,1,2,3,3,4,2,1,2,1,4,4,4,3,2,1,2,2,1,1,1,2,3,2,2,3,2,2,3,1,2,2,3,1,2,4,2,2,3,3,4,3,4,2,3,5,5,4,3,2,3,1,2,2,3,1,1,3,1,1,1,2,1,1,2,3,3,2,3,3,3,2,2,3,3,1,1,3,5,2,2,1,2,3,1,1,3,1,2,2,3,1,7,2,1,2,3,3,2,4,5,6,10,1,3,4,2,3,8,4,5,2,4,0.84
"1,022",2,10,3,1,1,24,2,2,3,3,2,2,2,3,2,3,2,4,3,2,2,2,3,4,4,4,3,4,4,2,2,1,1,2,2,3,2,2,2,3,2,3,4,4,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,3,2,1,3,5,2,1,3,2,2,3,5,3,3,3,3,3,3,4,4,4,4,2,3,2,3,3,1,3,3,1,1,2,1,1,1,3,1,2,2,3,3,2,2,3,3,2,3,3,3,2,2,2,1,1,1,1,1,2,2,1,3,2,8,2,2,2,2,2,2,2,2,4,6,1,3,4,98,4,10,4,4,2,10,0.84
"1,023",2,10,2,1,1,22,1,1,4,4,4,4,4,4,2,2,1,4,1,1,5,1,3,3,3,3,3,3,1,3,1,1,5,4,1,5,3,1,4,4,4,4,4,3,2,1,2,2,1,1,3,1,2,1,4,5,4,4,4,5,5,3,1,5,1,1,1,5,5,3,5,2,5,5,2,3,4,3,3,3,4,2,3,3,2,2,2,3,3,2,3,4,2,3,2,3,3,4,4,4,4,2,4,4,4,4,2,2,2,2,2,5,1,2,1,1,1,1,1,1,4,4,4,1,1,3,5,4,1,3,3,6,12,1,2,3,3,1,3,5,6,3,8,0.84
"1,024",2,10,2,1,1,27,3,2,6,3,3,3,2,3,3,2,1,4,2,3,2,3,4,5,5,3,4,5,5,3,3,1,4,3,3,4,2,1,3,4,3,4,4,2,2,2,2,2,1,2,2,2,2,2,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,2,3,3,3,3,4,4,4,1,3,3,3,1,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,7,2,2,3,2,4,3,3,4,3,3,1,2,3,2,4,9,3,5,5,10,0.84
"1,025",2,10,2,2,1,22,3,2,4,3,2,1,1,2,1,2,4,4,1,1,3,2,3,3,3,2,3,4,4,2,1,1,4,3,2,4,2,1,4,4,3,4,4,3,2,2,1,2,1,1,2,2,2,2,1,4,3,2,2,2,2,2,4,3,1,1,1,3,2,1,3,3,5,4,3,5,4,2,1,1,1,2,3,3,2,2,4,3,4,1,2,2,3,3,3,3,3,2,3,3,3,1,2,3,3,2,3,4,4,2,2,2,2,3,1,1,2,2,2,2,3,3,8,2,3,3,5,3,3,1,3,6,10,1,3,4,98,4,9,4,4,1,4,0.93
"1,026",2,10,2,2,1,20,3,2,5,3,3,2,2,3,3,3,2,1,1,2,3,3,4,3,3,4,3,5,5,2,2,1,2,2,3,4,3,3,4,4,4,4,4,2,2,2,2,2,2,2,1,1,3,2,2,3,3,3,3,3,3,2,3,1,2,3,1,1,3,3,3,2,3,2,3,3,3,3,3,4,4,2,3,3,2,2,1,4,1,1,2,3,3,1,2,3,3,2,2,3,3,2,2,3,3,4,2,2,3,3,2,2,2,1,2,2,1,1,2,1,3,2,7,3,3,3,5,2,2,3,2,3,3,1,2,3,98,4,10,3,4,3,10,0.93
"1,027",2,10,2,2,1,28,3,2,4,4,3,4,2,3,2,2,3,4,2,1,1,4,3,5,4,2,4,5,5,2,1,2,2,3,3,4,4,1,2,1,2,3,4,2,2,2,2,2,1,1,2,2,2,2,2,2,3,3,3,2,3,2,3,1,1,4,2,2,2,1,2,3,5,3,3,4,3,3,4,3,2,2,2,3,3,1,1,4,4,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,2,2,4,1,2,2,1,2,1,1,2,2,2,1,3,3,5,3,3,2,5,3,2,3,3,4,6,1,3,4,98,4,12,3,4,1,10,0.93
"1,028",2,10,2,1,2,30,3,2,5,3,2,4,2,3,3,2,3,3,2,1,3,3,2,5,5,5,4,3,4,3,2,2,2,3,4,3,3,1,3,3,4,4,4,3,2,1,1,2,1,1,2,2,2,1,1,2,3,2,3,4,3,3,3,2,2,4,2,3,3,3,3,2,3,3,2,3,3,5,5,4,4,2,3,3,4,3,1,4,3,1,2,2,2,1,3,4,4,3,3,3,3,1,1,3,3,1,2,3,2,2,2,2,2,2,1,2,2,2,2,1,4,1,8,2,2,2,5,3,2,3,2,2,2,1,3,4,98,3,7,5,5,2,10,0.70
"1,029",2,10,2,1,2,30,5,4,6,4,4,4,4,4,4,4,4,4,1,4,2,4,4,5,5,2,5,5,3,2,2,1,5,4,4,5,2,2,2,2,2,2,2,2,2,1,2,2,1,1,3,1,4,2,4,2,3,3,3,3,2,2,3,3,3,1,1,5,5,1,3,3,5,5,3,5,5,3,4,2,5,1,2,4,4,1,1,3,4,1,2,2,2,1,3,1,1,3,3,3,3,1,1,1,1,2,5,5,5,5,5,5,2,2,1,1,2,3,2,2,3,1,7,2,3,3,5,3,1,1,1,3,3,1,2,3,98,4,12,3,4,4,10,0.70
"1,030",2,10,2,1,2,30,5,2,5,4,3,3,3,2,2,1,1,4,3,1,3,3,2,4,5,1,4,5,5,3,1,2,5,4,4,5,4,1,1,1,2,2,3,2,2,2,1,2,1,1,3,3,4,1,1,4,4,4,4,4,3,4,1,4,1,5,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,2,1,3,4,1,2,3,2,1,3,3,3,2,4,3,4,1,3,3,3,4,4,4,4,2,4,4,2,4,1,2,2,1,3,1,3,2,8,2,1,3,5,4,2,4,5,3,3,1,2,3,98,2,6,3,4,5,1,0.70
"1,031",2,10,2,1,2,34,3,2,4,2,3,3,2,2,3,2,2,4,2,3,1,2,2,5,5,4,4,4,4,3,3,2,2,2,3,5,3,1,2,2,3,2,2,2,2,1,1,2,1,1,2,3,3,1,2,2,2,2,2,2,2,3,3,2,3,2,1,2,2,1,3,3,3,4,4,4,4,4,4,4,4,2,3,3,3,1,1,3,4,1,1,1,1,1,2,3,3,3,3,4,3,2,1,3,2,4,3,3,3,1,1,2,2,3,2,1,3,2,3,2,3,2,6,2,3,3,5,2,1,3,2,4,6,1,3,4,98,1,4,4,5,2,10,0.70
"1,032",2,10,2,1,2,35,4,2,3,3,3,2,2,3,2,1,2,4,1,1,5,3,3,5,4,2,5,5,5,1,2,1,4,4,4,3,4,1,3,2,3,4,4,3,2,2,2,2,1,1,2,2,3,3,1,2,2,2,3,2,2,4,4,2,2,3,1,3,4,2,2,4,4,4,4,4,4,4,4,2,3,2,3,2,4,3,1,4,4,1,2,2,2,1,3,1,3,3,3,4,3,1,1,2,2,2,1,4,4,1,1,2,2,2,1,1,2,1,2,2,3,2,6,4,2,2,2,4,2,3,2,4,6,1,3,4,98,3,8,4,4,4,10,0.70
"1,033",2,10,2,2,2,33,3,3,6,3,3,3,2,4,2,3,4,4,4,3,1,3,3,2,3,4,4,5,5,3,1,1,5,3,1,5,4,2,4,4,3,4,4,4,2,1,2,2,1,1,2,2,2,3,1,2,3,3,2,2,4,4,4,3,3,3,1,2,2,2,4,4,4,4,5,4,4,3,3,3,3,3,3,3,3,2,2,3,1,1,1,4,1,1,1,3,1,3,3,4,3,2,2,3,2,1,4,4,3,2,4,2,3,3,3,2,3,1,2,3,2,3,7,3,2,3,1,2,3,2,2,5,9,2,3,4,2,4,11,3,3,1,10,0.80
"1,034",2,10,3,2,2,35,4,3,4,3,3,3,2,4,3,1,2,4,1,1,2,4,4,5,4,5,5,4,4,1,1,1,4,3,3,5,4,1,3,3,4,4,4,2,2,2,2,2,1,1,1,1,3,2,1,3,3,2,3,5,2,4,2,2,1,1,1,3,2,2,3,4,4,4,3,4,3,2,2,1,1,3,3,4,2,1,1,3,2,1,1,2,1,1,2,3,3,3,3,3,3,1,1,2,2,2,3,3,5,3,3,2,1,3,2,1,1,1,2,1,4,3,5,3,3,2,3,3,2,1,4,3,3,2,99,99,1,4,10,3,3,1,8,0.80
"1,035",2,10,2,2,2,39,2,1,3,3,2,3,3,3,2,1,1,2,1,2,5,2,3,3,4,5,4,5,5,1,1,1,2,3,4,4,2,3,3,2,3,4,4,2,2,2,2,2,2,2,1,1,2,1,3,2,2,3,3,2,3,3,2,4,3,3,1,1,3,3,3,3,2,3,2,4,4,4,4,4,4,2,3,2,2,3,1,4,1,1,2,3,3,1,3,3,3,2,3,3,3,2,3,3,3,4,2,3,3,2,2,2,2,3,1,2,1,1,2,2,3,2,8,3,4,3,5,2,2,3,3,3,3,2,3,4,98,4,9,3,4,3,10,0.80
"1,036",2,10,2,2,2,37,3,2,5,4,3,2,2,2,2,2,1,2,2,1,3,2,4,3,4,4,5,5,5,2,2,1,2,3,3,5,2,3,3,2,3,3,3,2,2,2,2,2,1,1,1,1,1,1,2,5,3,3,3,2,1,2,2,1,2,2,1,3,2,2,2,4,4,3,2,2,3,3,3,2,3,2,3,3,2,3,1,3,3,1,1,2,2,1,3,4,4,2,3,3,3,2,3,3,3,4,2,3,3,2,2,2,2,2,1,1,1,1,1,1,3,1,8,4,4,3,5,2,2,3,3,4,6,2,3,4,98,4,11,2,3,2,10,0.80
"1,037",2,10,2,1,3,47,3,2,3,2,2,1,3,3,2,3,1,4,2,1,3,4,4,4,4,2,4,4,5,3,1,1,5,4,1,2,2,2,2,1,1,3,3,1,2,2,2,2,1,1,1,1,2,1,1,1,3,2,3,1,1,1,3,3,1,1,1,3,2,2,2,3,2,2,4,4,4,4,4,2,3,2,3,3,4,2,4,3,1,2,2,2,2,1,3,4,4,4,3,3,3,2,2,2,2,4,3,3,4,4,4,1,1,1,1,1,2,1,1,1,3,2,5,2,2,4,5,3,1,3,3,2,2,3,2,3,1,2,5,5,5,1,14,0.84
"1,038",2,10,3,1,3,41,2,1,1,3,3,3,2,4,2,2,4,4,2,1,1,3,4,5,5,4,5,4,4,3,3,1,1,2,4,4,2,2,4,3,3,3,4,2,2,2,2,2,1,1,2,2,4,2,1,1,2,2,2,2,3,3,4,4,1,2,1,3,3,3,3,4,4,4,4,4,4,3,3,3,2,1,2,2,3,2,1,4,1,2,2,2,3,1,2,3,3,3,3,3,3,2,2,2,2,1,2,2,5,2,2,2,1,3,1,1,2,2,2,1,3,2,7,2,2,3,5,2,2,2,1,2,2,2,3,4,98,4,9,3,4,2,10,0.84
"1,039",2,10,3,1,3,43,2,3,6,4,4,4,3,4,3,3,3,4,3,3,2,3,3,4,5,4,5,5,5,3,3,3,2,4,4,4,1,2,4,4,4,4,4,3,2,2,2,2,1,1,2,1,4,2,1,2,3,3,3,5,3,3,3,2,3,1,1,1,3,3,3,3,3,3,4,4,4,2,2,1,2,2,2,2,2,2,1,4,2,1,1,1,1,3,3,3,3,2,2,2,2,2,2,2,2,4,5,5,3,2,4,3,2,1,2,1,2,2,2,2,2,2,5,2,3,4,5,2,3,2,1,2,2,2,3,4,98,4,10,3,4,2,10,0.84
"1,040",2,10,2,1,3,41,3,2,3,2,3,2,3,3,1,1,2,2,2,2,1,2,4,4,4,3,4,5,5,1,2,1,2,2,3,3,2,3,3,4,3,4,4,2,2,2,2,2,2,2,1,1,2,1,3,3,3,3,3,3,3,4,3,2,3,3,2,2,3,3,3,3,3,2,4,4,4,4,4,3,4,2,3,3,2,2,1,3,1,2,2,3,3,1,2,3,3,2,2,3,3,2,2,4,4,4,2,3,2,1,2,2,2,1,2,3,2,3,2,2,4,1,7,3,4,3,5,2,2,3,3,2,2,2,3,4,98,4,9,3,4,2,10,0.84
"1,041",2,10,2,1,3,45,3,2,2,3,2,3,3,3,2,3,2,1,2,3,3,2,4,2,5,2,5,4,4,2,3,2,4,3,3,4,2,2,3,3,3,4,3,2,2,2,2,2,1,2,1,1,2,2,1,4,3,3,3,3,2,1,3,3,2,2,3,2,3,2,2,3,3,2,2,3,2,4,4,3,3,2,2,3,3,2,1,4,3,1,2,2,2,1,3,3,3,3,2,3,3,1,2,3,3,2,2,2,1,3,2,2,3,1,2,1,2,2,2,2,3,3,8,2,2,3,5,2,3,2,3,2,2,2,2,3,98,3,8,4,5,3,1,0.84
"1,042",2,10,2,2,3,47,3,2,5,3,3,3,2,2,2,3,2,3,2,2,1,4,3,3,3,4,5,4,5,3,3,1,5,3,3,4,2,3,4,4,3,3,4,3,2,2,2,2,1,1,2,2,3,2,2,4,3,3,2,2,3,3,4,3,2,3,2,4,3,3,4,4,3,4,5,3,3,3,2,1,3,3,4,4,4,4,1,1,1,1,1,3,1,1,3,3,3,4,3,3,2,2,2,3,2,4,2,2,1,2,4,3,2,3,3,2,3,1,2,1,2,1,8,3,3,3,1,2,3,2,2,5,9,2,2,3,98,2,5,3,4,1,10,0.79
"1,043",2,10,2,2,3,49,1,2,3,2,2,2,2,2,1,1,1,4,2,1,5,1,3,1,4,1,4,4,4,3,1,1,4,2,3,4,3,2,2,2,3,2,2,2,2,1,2,2,1,1,1,1,3,2,2,2,1,1,3,2,3,3,2,2,2,4,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,1,2,2,3,2,1,3,3,1,1,1,2,1,3,3,3,3,3,3,3,2,1,2,2,2,3,3,3,4,3,3,1,2,2,2,2,2,3,2,3,1,6,2,2,2,3,3,1,1,2,2,2,2,3,4,2,4,9,4,4,2,4,0.79
"1,044",2,10,2,2,3,42,1,2,2,4,2,2,2,2,2,2,2,2,3,2,3,2,3,3,4,2,3,3,2,1,1,1,2,3,2,5,3,1,3,2,3,2,2,2,2,2,1,2,1,1,1,2,3,1,1,3,2,2,3,1,2,2,4,3,2,1,1,3,3,3,3,3,3,4,4,4,4,4,4,3,3,1,2,2,4,1,4,4,1,1,1,1,1,1,3,4,3,2,3,4,3,2,2,3,3,3,2,2,2,2,2,2,1,2,1,2,2,1,1,1,3,3,8,2,3,4,2,4,4,2,2,2,2,1,2,3,98,2,6,5,5,2,6,0.79
"1,045",2,10,3,2,3,43,4,3,3,4,2,2,2,4,2,1,4,4,1,1,5,3,4,4,2,3,5,5,5,1,1,1,1,3,4,4,1,3,3,3,3,3,4,2,2,1,2,2,1,1,2,2,4,3,1,2,3,2,3,2,3,3,2,4,2,1,1,1,1,1,1,3,3,3,3,3,3,4,3,2,1,3,4,4,4,2,1,4,4,2,3,2,3,3,3,3,3,3,3,3,3,2,2,2,2,1,3,3,5,4,3,2,1,3,2,1,2,1,3,1,4,2,8,2,3,3,5,3,2,2,2,3,3,2,3,4,1,4,11,2,3,2,10,0.79
"1,046",2,10,2,2,3,45,3,3,3,3,2,1,2,2,2,2,2,2,2,3,3,2,4,4,4,5,5,5,5,1,1,1,3,2,3,4,2,3,3,3,4,3,3,3,2,2,2,2,3,1,1,1,1,1,2,4,2,2,2,3,3,3,2,4,3,3,2,3,2,3,3,3,4,4,2,3,3,2,3,4,2,1,2,3,2,2,1,3,1,2,3,3,3,1,2,3,2,2,3,3,3,2,3,3,3,2,2,3,3,2,2,3,2,2,1,1,1,1,2,1,2,1,7,3,3,4,5,2,3,3,2,3,3,2,2,3,98,3,8,3,5,3,10,0.79
"1,047",2,10,2,1,4,58,3,3,5,4,3,3,3,3,3,2,3,3,4,3,1,4,4,3,2,4,4,5,5,3,2,1,5,2,2,4,2,2,4,4,3,4,4,3,2,2,2,2,1,1,2,2,3,2,1,5,3,4,3,2,3,2,2,2,3,4,2,2,2,3,4,4,4,4,5,4,3,3,3,2,2,2,4,3,2,3,1,3,1,1,1,2,3,1,3,3,4,4,3,3,1,2,2,3,2,1,2,3,2,2,4,3,2,3,2,1,3,1,1,2,3,2,6,2,3,3,5,3,4,1,3,1,1,2,2,3,98,4,9,3,3,1,10,0.84
"1,048",2,10,3,1,4,55,2,3,1,3,2,1,1,4,1,1,4,4,1,1,5,2,3,4,4,4,4,5,5,3,3,4,2,4,4,5,3,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,4,1,1,1,2,2,3,1,1,1,2,4,1,1,1,2,2,1,2,3,3,3,3,4,4,3,3,3,3,1,2,2,3,2,1,3,2,1,1,3,3,1,3,3,2,2,2,3,2,1,1,2,2,4,2,3,3,2,2,2,1,3,2,2,2,2,2,1,2,2,7,2,3,4,1,3,2,2,2,2,2,2,3,4,1,4,11,3,3,1,10,0.84
"1,049",2,10,3,1,4,53,2,3,2,3,3,3,2,4,2,2,3,4,2,1,3,3,3,4,5,5,5,3,5,3,3,1,3,3,4,4,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,3,1,1,4,2,2,3,2,4,3,3,4,3,4,1,1,3,3,3,3,3,3,3,3,4,3,3,2,3,2,2,2,4,3,1,3,1,1,1,2,2,1,2,3,2,3,4,4,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,3,5,2,2,3,5,2,3,3,2,2,2,2,2,3,98,4,10,4,4,2,8,0.84
"1,050",2,10,2,1,4,57,2,1,3,2,1,2,2,2,2,2,1,1,2,1,1,2,3,5,5,4,3,4,4,1,1,1,2,2,3,4,2,3,2,3,3,4,4,2,2,2,2,2,2,2,1,1,1,1,3,5,2,2,2,2,3,4,2,1,3,3,2,3,2,3,3,2,2,3,3,3,2,4,4,4,4,2,2,3,2,2,1,3,1,2,2,1,2,2,2,3,3,2,2,3,3,2,2,3,3,1,2,3,3,2,2,3,2,1,3,2,1,1,2,2,3,1,8,3,3,3,5,2,3,4,3,4,7,2,3,4,1,4,11,3,3,3,10,0.84
"1,051",2,10,2,1,4,57,1,2,5,3,2,1,2,2,1,1,1,2,2,2,1,3,3,5,5,5,5,5,5,3,2,1,4,3,4,4,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,1,1,2,1,2,4,3,2,3,5,5,1,3,1,1,1,5,5,3,3,3,3,3,3,4,3,2,2,2,2,1,2,2,4,1,1,3,3,1,1,1,1,1,2,3,2,2,4,3,4,1,3,3,3,2,2,2,2,2,2,2,2,4,2,2,2,2,3,2,2,1,9,3,2,3,5,2,1,3,4,4,6,2,3,4,98,3,7,3,4,2,10,0.84
"1,052",2,10,2,2,4,54,3,2,3,2,2,4,2,3,2,1,3,4,1,1,1,2,3,4,2,1,4,2,4,3,3,2,2,4,3,5,2,3,4,2,3,3,4,1,2,1,1,2,1,1,1,1,2,2,2,3,2,3,2,1,5,5,5,1,1,3,1,3,3,3,3,4,3,3,2,4,3,4,4,3,4,1,2,2,3,4,1,3,1,1,2,4,3,1,3,3,2,2,3,4,3,1,2,2,2,2,2,2,2,4,3,2,1,2,2,2,2,2,2,1,2,1,8,2,2,2,3,2,2,2,2,3,3,2,2,3,98,4,12,2,4,1,10,0.80
"1,053",2,10,3,2,4,54,4,3,3,2,2,3,3,3,3,3,3,4,3,3,4,3,4,4,5,4,3,3,4,3,3,1,5,4,4,5,3,3,4,2,2,2,4,2,2,2,2,2,1,1,2,1,4,3,1,5,4,3,3,3,4,4,2,1,5,1,1,1,3,3,3,4,4,4,4,4,4,3,3,3,1,1,2,3,3,2,2,3,2,1,1,1,1,1,3,3,3,2,3,2,2,1,3,3,3,2,2,2,2,3,5,3,2,2,2,2,2,2,2,2,2,2,6,4,2,4,5,2,2,3,2,2,2,2,2,3,98,4,12,2,3,2,10,0.80
"1,054",2,10,3,2,4,50,2,3,3,3,2,2,2,3,3,2,2,3,1,1,3,3,4,4,4,4,5,4,4,2,1,1,2,4,4,5,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,4,2,2,3,2,2,2,2,3,3,5,2,4,4,3,5,4,4,3,4,4,4,2,2,2,1,2,2,3,3,3,1,3,1,1,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,3,3,5,2,2,4,5,3,2,2,2,2,2,2,2,3,98,4,10,3,3,2,10,0.80
"1,055",2,10,3,2,4,50,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,4,4,4,5,5,5,1,1,2,1,2,4,3,1,2,2,2,3,3,4,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,1,1,4,1,1,1,2,2,2,2,2,4,4,4,4,4,4,3,3,2,1,3,3,3,2,2,1,3,2,1,1,1,1,1,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,3,2,6,2,2,2,2,2,2,2,2,5,9,2,3,4,1,4,9,3,4,2,10,0.80
"1,056",2,10,2,2,4,54,3,2,4,2,2,1,2,2,3,2,1,2,2,2,2,3,3,3,4,5,5,5,5,1,2,1,2,3,4,3,3,2,3,4,4,4,4,2,2,2,2,2,2,1,2,2,1,1,2,3,3,3,2,2,3,4,2,4,3,3,3,2,3,3,3,2,2,3,1,3,3,3,4,4,3,1,2,2,3,2,1,3,3,1,1,2,2,1,2,3,3,2,2,3,3,2,2,3,3,4,3,3,3,3,3,3,2,1,1,1,1,1,1,1,4,1,7,3,3,4,5,2,3,2,3,2,2,2,2,3,1,4,9,3,5,4,10,0.80
"1,057",2,10,2,1,5,62,5,4,5,3,3,3,3,3,3,2,3,4,3,3,3,4,4,4,2,4,5,5,4,3,1,1,5,3,4,4,3,3,4,3,3,4,4,3,2,2,2,2,1,1,2,2,2,3,1,5,4,4,2,2,4,4,4,3,4,3,1,3,3,4,3,5,5,5,5,5,5,3,3,2,2,3,4,4,3,2,4,3,1,1,1,4,3,1,3,4,3,3,2,4,3,2,2,3,2,1,3,3,3,2,4,2,3,3,2,1,2,1,2,2,2,2,6,3,3,4,5,3,4,1,2,2,2,2,2,3,2,3,8,3,4,1,10,0.67
"1,058",2,10,3,1,5,60,2,2,2,2,2,2,1,3,1,1,3,3,3,1,1,2,3,4,4,2,4,4,4,2,1,1,2,3,4,4,2,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,4,3,1,3,2,2,3,2,1,2,4,4,1,4,1,2,1,1,1,2,2,3,3,3,3,4,4,4,4,1,2,2,3,2,4,1,1,1,1,1,1,1,2,3,3,4,4,4,4,2,2,2,2,1,1,3,3,2,2,1,2,2,1,1,2,2,1,1,2,2,6,3,2,3,5,3,2,2,2,2,2,2,2,3,98,4,11,3,3,2,10,0.67
"1,059",2,10,2,1,5,69,2,2,4,2,1,3,3,3,2,2,2,2,1,2,1,2,4,4,4,3,5,4,5,1,2,1,2,2,3,2,2,2,3,3,3,4,4,2,2,2,2,2,2,2,1,1,2,2,2,2,2,4,3,2,2,3,3,2,3,3,2,2,3,3,3,2,3,3,2,3,3,4,4,4,4,2,2,3,3,2,1,3,2,2,2,3,3,1,2,3,3,2,2,4,3,2,2,3,3,4,2,3,3,2,2,2,2,1,1,1,1,2,2,2,4,1,8,3,3,3,1,2,2,3,3,3,4,2,1,2,1,2,5,3,6,3,10,0.67
"1,060",2,10,2,1,5,72,2,2,3,2,3,1,2,2,3,3,1,2,2,2,1,2,3,4,4,5,5,5,5,1,3,1,2,1,2,3,2,2,4,4,3,4,3,2,2,2,2,2,3,1,2,2,2,1,2,2,2,2,2,2,3,2,1,3,2,3,3,1,2,2,2,3,3,2,3,4,4,4,4,3,4,2,3,3,2,3,1,4,1,1,3,2,3,1,3,3,3,2,2,3,3,2,2,3,3,2,2,3,2,2,3,2,1,3,2,1,1,1,1,1,2,1,6,2,3,3,1,2,3,2,2,6,12,4,2,3,2,2,5,4,5,2,10,0.67
